state,visits,x_emp_0,x_emp_1,y_emp_0,y_emp_1,u_emp,exploitability_emp
0,9864,0.40409570154095703,0.595904298459043,0.4146390916463909,0.5853609083536091,0.20029978675107168,0.05210867802108671
1,10136,0.5670876085240726,0.43291239147592736,0.5600828729281768,0.4399171270718232,-0.28536952692007483,0.05840568271507485
