Round,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
655,MinimaxQLearner,MinimaxQLearner,-0.009146341463414587,0.009146341463414587,1.0,-1.0,1,1,73.0706248268188,-25.80194845566402,"[0.5046, 0.4954]","[0.5046, 0.4954]",325,325
656,MinimaxQLearner,MinimaxQLearner,0.007610350076103556,-0.007610350076103556,1.0,-1.0,0,0,72.0782351768949,-24.79433810558792,"[0.5038, 0.4962]","[0.5038, 0.4962]",331,331
657,MinimaxQLearner,MinimaxQLearner,0.00911854103343468,0.00911854103343468,-1.0,1.0,0,1,73.08735371792834,-25.785219564554485,"[0.5046, 0.4954]","[0.5046, 0.4954]",332,326
658,MinimaxQLearner,MinimaxQLearner,0.007587253414264028,-0.01062215477996964,1.0,-1.0,0,0,72.0949409713426,-24.774597409774515,"[0.5038, 0.4962]","[0.5053, 0.4947]",333,332
659,MinimaxQLearner,MinimaxQLearner,-0.009090909090909038,-0.012121212121212144,-1.0,1.0,1,0,73.10403188043351,-25.762476197653303,"[0.5045, 0.4955]","[0.5061, 0.4939]",326,333
660,MinimaxQLearner,MinimaxQLearner,-0.010590015128593089,0.010590015128593089,1.0,-1.0,1,1,72.11462189556211,-24.75188618252471,"[0.5053, 0.4947]","[0.5053, 0.4947]",327,327
661,MinimaxQLearner,MinimaxQLearner,-0.009063444108761365,0.009063444108761365,1.0,-1.0,1,1,71.12368533967087,-23.74282273841595,"[0.5045, 0.4955]","[0.5045, 0.4955]",328,328
662,MinimaxQLearner,MinimaxQLearner,0.007541478129713397,-0.007541478129713397,1.0,-1.0,0,0,70.13122681780058,-22.735281260286236,"[0.5038, 0.4962]","[0.5038, 0.4962]",334,334
663,MinimaxQLearner,MinimaxQLearner,0.009036144578313199,0.009036144578313199,-1.0,1.0,0,1,71.1402629623789,-23.726245115707922,"[0.5045, 0.4955]","[0.5045, 0.4955]",335,329
664,MinimaxQLearner,MinimaxQLearner,-0.007518796992481258,0.010526315789473717,1.0,-1.0,1,1,70.14778175937138,-22.71571879991845,"[0.5038, 0.4962]","[0.5053, 0.4947]",329,330
665,MinimaxQLearner,MinimaxQLearner,-0.006006006006006037,0.009009009009008973,1.0,-1.0,1,1,69.15378776537739,-21.70670979090944,"[0.503, 0.497]","[0.5045, 0.4955]",330,331
666,MinimaxQLearner,MinimaxQLearner,0.004497751124437732,-0.0074962518740629425,1.0,-1.0,0,0,68.15828551650182,-20.699213539035377,"[0.5022, 0.4978]","[0.5037, 0.4963]",336,335
667,MinimaxQLearner,MinimaxQLearner,-0.0059880239520958,-0.008982035928143672,-1.0,1.0,1,0,69.16427354045392,-21.690231503107235,"[0.503, 0.497]","[0.5045, 0.4955]",331,336
668,MinimaxQLearner,MinimaxQLearner,0.007473841554558991,-0.007473841554558991,1.0,-1.0,0,0,68.17174738200848,-20.682757661552674,"[0.5037, 0.4963]","[0.5037, 0.4963]",337,337
669,MinimaxQLearner,MinimaxQLearner,0.008955223880596996,-0.008955223880596996,1.0,-1.0,0,0,67.18070260588907,-19.673802437672077,"[0.5045, 0.4955]","[0.5045, 0.4955]",338,338
670,MinimaxQLearner,MinimaxQLearner,0.010432190760059579,0.010432190760059579,-1.0,1.0,0,1,68.19113479664912,-20.663370246912017,"[0.5052, 0.4948]","[0.5052, 0.4948]",339,332
671,MinimaxQLearner,MinimaxQLearner,0.008928571428571397,0.011904761904761862,-1.0,1.0,0,1,69.20006336807769,-21.651465485007254,"[0.5045, 0.4955]","[0.506, 0.494]",340,333
672,MinimaxQLearner,MinimaxQLearner,-0.007429420505200568,-0.013372956909361022,-1.0,1.0,1,0,70.2074927885829,-22.638092528097893,"[0.5037, 0.4963]","[0.5067, 0.4933]",332,339
