Round,State,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
11,0,FictitiousPlayAgent,IndependentQLearner,0.999897368371002,-0.9981760168768546,1.0,-1.0,6,10,-0.0011263350285819484,0.029710196314054915,"[0.0667, 0.0667, 0.0667, 0.0667, 0.0667, 0.0667, 0.0667, 0.0667, 0.0667, 0.0667, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333]","[0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.4231, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385]",11,1
12,0,FictitiousPlayAgent,IndependentQLearner,0.9998982032093002,-0.9981959456833882,1.0,-1.0,6,11,-0.0012281318192817192,0.031775377309080755,"[0.0645, 0.0645, 0.0645, 0.0645, 0.0645, 0.0645, 0.0645, 0.0645, 0.0645, 0.0645, 0.0645, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323]","[0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.4444, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037]",12,1
13,0,FictitiousPlayAgent,IndependentQLearner,0.9998991629333913,-0.9983015255306331,1.0,-1.0,6,12,-0.0013289688858904025,0.03376873012038395,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312]","[0.0357, 0.0357, 0.0357, 0.0357, 0.0357, 0.0357, 0.4643, 0.0357, 0.0357, 0.0357, 0.0357, 0.0357, 0.0357, 0.0357, 0.0357, 0.0357]",13,1
14,0,FictitiousPlayAgent,IndependentQLearner,0.9998994623482661,-0.9986193292682674,1.0,-1.0,6,13,-0.0014295065376244143,0.03569520841580698,"[0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303]","[0.0345, 0.0345, 0.0345, 0.0345, 0.0345, 0.0345, 0.4828, 0.0345, 0.0345, 0.0345, 0.0345, 0.0345, 0.0345, 0.0345, 0.0345, 0.0345]",14,1
15,0,FictitiousPlayAgent,IndependentQLearner,0.9998990630706528,-0.9986575822977731,1.0,-1.0,6,14,-0.0015304434669716205,0.03755927049640906,"[0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294]","[0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.5, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333]",15,1
16,0,FictitiousPlayAgent,IndependentQLearner,0.999897775227718,-0.9988494546199242,1.0,-1.0,6,15,-0.0016326682392536762,0.03936494321475914,"[0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286]","[0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.5161, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323]",16,1
17,0,FictitiousPlayAgent,IndependentQLearner,0.9998952106108079,-0.9987832291951939,1.0,-1.0,6,16,-0.0017374576284457932,0.041115875905997745,"[0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0278, 0.0278, 0.0278, 0.0278]","[0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.5312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312]",17,1
18,0,FictitiousPlayAgent,IndependentQLearner,0.9998948009734346,-0.9988081130697005,1.0,-1.0,6,17,-0.0018426566550110435,0.04281538614752589,"[0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.027, 0.027, 0.027]","[0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.5455, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303]",18,1
19,0,FictitiousPlayAgent,IndependentQLearner,0.9998935305584853,-0.9989653463489955,1.0,-1.0,6,18,-0.001949126096525533,0.0444664987893264,"[0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0263, 0.0263]","[0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.5588, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294]",19,1
20,0,FictitiousPlayAgent,IndependentQLearner,0.9998910170713768,-0.998837786738047,1.0,-1.0,6,19,-0.002058109025148802,0.046071979408526476,"[0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0256]","[0.0286, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286, 0.5714, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286]",20,1
