t,r1,r2,running_mean_r1,running_mean_r2,exploit_roll,regret_p1,regret_p2
2288,1.0,1.0,0.9501748251748252,0.9501748251748252,0.04800000000000004,-3.337316586676409,100.20672452343811
2289,1.0,1.0,0.9501965923984272,0.9501965923984272,0.04800000000000004,-3.3870982460650554,100.2058511609927
2290,1.0,1.0,0.9502183406113537,0.9502183406113537,0.04800000000000004,-3.436858176226557,100.2049781797618
2291,1.0,1.0,0.9502400698384985,0.9502400698384985,0.04800000000000004,-3.4865963961218447,100.20410557941275
2292,1.0,1.0,0.9502617801047121,0.9502617801047121,0.04800000000000004,-3.536312924687043,100.20323335961336
2293,1.0,1.0,0.9502834714348015,0.9502834714348015,0.04800000000000004,-3.586007780833512,100.20236152003184
2294,1.0,1.0,0.9503051438535309,0.9503051438535309,0.04800000000000004,-3.635680983447891,100.20149006033685
2295,1.0,1.0,0.9503267973856209,0.9503267973856209,0.04800000000000004,-3.6853325513921416,100.20061898019748
2296,1.0,1.0,0.9503484320557491,0.9503484320557491,0.04800000000000004,-3.734962503503591,100.19974827928324
2297,1.0,1.0,0.9503700478885503,0.9503700478885503,0.04800000000000004,-3.784570858594975,100.19887795726409
2298,1.0,1.0,0.9503916449086162,0.9503916449086162,0.04800000000000004,-3.834157635454479,100.19800801381041
2299,1.0,1.0,0.9504132231404959,0.9504132231404959,0.04800000000000004,-3.8837228528457834,100.19713844859302
2300,1.0,1.0,0.9504347826086956,0.9504347826086956,0.04600000000000004,-3.933266529508104,100.19626926128316
2301,1.0,1.0,0.9504563233376793,0.9504563233376793,0.04600000000000004,-3.9827886841562363,100.19540045155249
2302,1.0,1.0,0.950477845351868,0.950477845351868,0.04400000000000004,-4.032289335480596,100.19453201907311
2303,1.0,1.0,0.9504993486756405,0.9504993486756405,0.04400000000000004,-4.081768502147263,100.19366396351755
2304,1.0,1.0,0.9505208333333334,0.9505208333333334,0.04400000000000004,-4.131226202798022,100.19279628455877
2305,1.0,1.0,0.9505422993492407,0.9505422993492407,0.04400000000000004,-4.180662456050407,100.19192898187013
2306,1.0,1.0,0.9505637467476149,0.9505637467476149,0.04400000000000004,-4.230077280497741,100.19106205512544
2307,1.0,1.0,0.9505851755526658,0.9505851755526658,0.04400000000000004,-4.27947069470918,100.19019550399892
2308,1.0,1.0,0.9506065857885615,0.9506065857885615,0.04400000000000004,-4.328842717229752,100.18932932816523
2309,1.0,1.0,0.9506279774794283,0.9506279774794283,0.04400000000000004,-4.378193366580401,100.18846352729943
2310,1.0,1.0,0.9506493506493506,0.9506493506493506,0.04400000000000004,-4.427522661258029,100.18759810107701
2311,1.0,1.0,0.9506707053223713,0.9506707053223713,0.04400000000000004,-4.476830619735538,100.1867330491739
2312,1.0,1.0,0.9506920415224913,0.9506920415224913,0.04400000000000004,-4.526117260461867,100.18586837126642
2313,1.0,1.0,0.9507133592736705,0.9507133592736705,0.04400000000000004,-4.5753826018620405,100.18500406703133
2314,1.0,1.0,0.9507346585998271,0.9507346585998271,0.04400000000000004,-4.624626662337202,100.1841401361458
2315,1.0,1.0,0.9507559395248381,0.9507559395248381,0.04400000000000004,-4.673849460264663,100.18327657828742
2316,1.0,1.0,0.9507772020725389,0.9507772020725389,0.04400000000000004,-4.72305101399794,100.1824133931342
2317,1.0,1.0,0.9507984462667242,0.9507984462667242,0.04400000000000004,-4.772231341866792,100.18155058036457
2318,1.0,1.0,0.9508196721311475,0.9508196721311475,0.04400000000000004,-4.821390462177271,100.18068813965738
2319,1.0,1.0,0.9508408796895214,0.9508408796895214,0.04400000000000004,-4.870528393211753,100.17982607069186
2320,1.0,1.0,0.9508620689655173,0.9508620689655173,0.04400000000000004,-4.919645153228987,100.17896437314769
2321,1.0,1.0,0.950883239982766,0.950883239982766,0.04400000000000004,-4.968740760464129,100.17810304670498
2322,1.0,1.0,0.9509043927648578,0.9509043927648578,0.04400000000000004,-5.017815233128787,100.17724209104419
2323,1.0,1.0,0.9509255273353422,0.9509255273353422,0.04400000000000004,-5.066868589411059,100.17638150584625
2324,1.0,1.0,0.9509466437177281,0.9509466437177281,0.04400000000000004,-5.115900847475575,100.17552129079249
2325,1.0,1.0,0.9509677419354838,0.9509677419354838,0.04400000000000004,-5.164912025463537,100.17466144556462
2326,1.0,1.0,0.9509888220120378,0.9509888220120378,0.04400000000000004,-5.21390214149276,100.17380196984482
2327,1.0,1.0,0.9510098839707778,0.9510098839707778,0.04400000000000004,-5.262871213657708,100.17294286331561
2328,1.0,1.0,0.9510309278350515,0.9510309278350515,0.04400000000000004,-5.311819260029542,100.17208412565996
2329,1.0,1.0,0.9510519536281666,0.9510519536281666,0.04400000000000004,-5.360746298656151,100.17122575656126
2330,1.0,1.0,0.9510729613733906,0.9510729613733906,0.04400000000000004,-5.4096523475622,100.17036775570325
2331,1.0,1.0,0.9510939510939511,0.9510939510939511,0.04400000000000004,-5.458537424749164,100.16951012277015
2332,1.0,1.0,0.951114922813036,0.951114922813036,0.04400000000000004,-5.50740154819537,100.16865285744653
2333,1.0,1.0,0.9511358765537934,0.9511358765537934,0.04400000000000004,-5.556244735856038,100.16779595941739
2334,1.0,1.0,0.9511568123393316,0.9511568123393316,0.04400000000000004,-5.605067005663319,100.16693942836814
2335,1.0,1.0,0.9511777301927195,0.9511777301927195,0.04400000000000004,-5.653868375526333,100.16608326398458
