t,r1,r2,running_mean_r1,running_mean_r2,exploit_roll,regret_p1,regret_p2
1,1.0,-1.0,1.0,-1.0,0.021059207136723934,-0.005917340498928114,0.019655441602433932
2,1.0,-1.0,1.0,-1.0,0.020569380806092497,-0.01200986951023375,0.03938371847999744
3,1.0,-1.0,1.0,-1.0,0.020520393996181885,-0.018210938157885437,0.059285844836683976
4,1.0,-1.0,1.0,-1.0,0.020199634874642047,-0.024532229838090558,0.0795369053820989
5,1.0,-1.0,1.0,-1.0,0.019982094743245193,-0.030904157637479335,0.10010200669736946
6,1.0,-1.0,1.0,-1.0,0.01990278193439554,-0.037312964264622384,0.12095124013774772
7,1.0,-1.0,1.0,-1.0,0.01965144700983168,-0.04377188322979375,0.14205877551004176
8,1.0,-1.0,1.0,-1.0,0.01929062336067444,-0.050231661125617166,0.16340215177669404
9,1.0,-1.0,1.0,-1.0,0.01921337581045446,-0.056650879553845956,0.18496171552984098
10,1.0,-1.0,1.0,-1.0,0.019589631698125998,-0.06300306269754363,0.20672017177056334
11,1.0,-1.0,1.0,-1.0,0.019593844690429463,-0.06926203777829665,0.2286622210767396
12,1.0,-1.0,1.0,-1.0,0.01956443637009231,-0.07554155886705971,0.25077426396204006
13,1.0,-1.0,1.0,-1.0,0.019628977199884767,-0.08185268651855337,0.2730441580279557
14,1.0,-1.0,1.0,-1.0,0.01814438798516793,-0.08815827723470293,0.29546101698616867
15,1.0,-1.0,1.0,-1.0,0.018421487000961134,-0.09442645641524772,0.31725992486908894
16,1.0,-1.0,1.0,-1.0,0.018718267022678314,-0.1006364305540759,0.3392115091410288
17,1.0,-1.0,1.0,-1.0,0.018894043204616184,-0.10676729176110589,0.3613062275276747
18,1.0,-1.0,1.0,-1.0,0.019093033211538435,-0.11286287060651079,0.3835354052341957
19,1.0,-1.0,1.0,-1.0,0.019314926862412207,-0.11890477665633437,0.4058911328888346
20,1.0,-1.0,1.0,-1.0,0.01948185798144575,-0.12487439956037771,0.42836617906598473
21,1.0,-1.0,1.0,-1.0,0.019360606491075294,-0.13079174005930583,0.45095391495883974
22,1.0,-1.0,1.0,-1.0,0.01859509545074678,-0.13679881125969562,0.4736482492314156
23,1.0,-1.0,1.0,-1.0,0.01855033815054663,-0.1428647712650981,0.4960348316708908
24,1.0,-1.0,1.0,-1.0,0.018568878952686996,-0.1489981786749418,0.5185277036873674
25,1.0,-1.0,1.0,-1.0,0.018718158723462164,-0.1551634758832121,0.5411215508019952
26,1.0,-1.0,1.0,-1.0,0.018738151751378163,-0.16128578876953104,0.5638114474002305
27,1.0,-1.0,1.0,-1.0,0.018741188668981,-0.16743357090817457,0.5865928196971393
28,1.0,-1.0,1.0,-1.0,0.018787923568294285,-0.1736146284782487,0.6094614130090626
29,1.0,-1.0,1.0,-1.0,0.01887136631212394,-0.17980195797587906,0.6324132627444087
30,1.0,-1.0,1.0,-1.0,0.01897754346057634,-0.18597167080627575,0.6554446686176921
31,1.0,-1.0,1.0,-1.0,0.01910652382272482,-0.19210749328360088,0.6785521716663939
32,1.0,-1.0,1.0,-1.0,0.019123069159935224,-0.198192729854613,0.7017325337128367
33,1.0,-1.0,1.0,-1.0,0.019126641150433832,-0.20429355613251066,0.7249827189654483
34,1.0,-1.0,1.0,-1.0,0.019164194856520655,-0.21041683721829973,0.7482998774974458
35,1.0,-1.0,1.0,-1.0,0.019230882930246995,-0.21654021326148432,0.7716813303776539
36,1.0,-1.0,1.0,-1.0,0.019340301941863314,-0.22264377516762157,0.795124556259084
37,1.0,-1.0,1.0,-1.0,0.01940425221682973,-0.228698378978901,0.8186271792570734
38,1.0,-1.0,1.0,-1.0,0.019485084088208704,-0.2347314180536123,0.8421869579709979
39,1.0,-1.0,1.0,-1.0,0.019583133536668074,-0.24073037046519608,0.8658017755224887
40,1.0,-1.0,1.0,-1.0,0.019574578819410604,-0.24668227052004787,0.8894696304992713
41,1.0,-1.0,1.0,-1.0,0.01936742172916428,-0.25265648775892113,0.9131886287075853
42,1.0,-1.0,1.0,-1.0,0.019445662860448132,-0.25867178997766394,0.9368346890373358
43,1.0,-1.0,1.0,-1.0,0.019196986083102163,-0.26465262484932117,0.9605305048086861
44,1.0,-1.0,1.0,-1.0,0.019229525390123015,-0.27069084804458476,0.9841356942227832
45,1.0,-1.0,1.0,-1.0,0.019192550993590407,-0.2766953228571011,1.0077559145181696
46,1.0,-1.0,1.0,-1.0,0.019188263306814668,-0.2827453626478307,1.0314238668733453
47,1.0,-1.0,1.0,-1.0,0.019189321054526642,-0.28881792544992213,1.0551380115444462
48,1.0,-1.0,1.0,-1.0,0.019181629960196123,-0.29490871714292655,1.0788968821087441
49,1.0,-1.0,1.0,-1.0,0.019199347019166257,-0.30102334612597303,1.102699080882077
50,1.0,-1.0,1.0,-1.0,0.01923951534156998,-0.3071433009222041,1.1265432746887818
51,1.0,-1.0,1.0,-1.0,0.019294753879298354,-0.3132518865471058,1.1504281909520904
52,1.0,-1.0,1.0,-1.0,0.019366670453773605,-0.31933746667273877,1.1743526140762826
53,1.0,-1.0,1.0,-1.0,0.019371751664333692,-0.32538791292517344,1.1983162421105216
54,1.0,-1.0,1.0,-1.0,0.01939085750679803,-0.33144994075400047,1.2223170911289387
55,1.0,-1.0,1.0,-1.0,0.019146772208658902,-0.3375128656227774,1.2463540976748435
56,1.0,-1.0,1.0,-1.0,0.019203095441041373,-0.34356206614004503,1.2702074810949573
57,1.0,-1.0,1.0,-1.0,0.019272689685030486,-0.3495873430020917,1.2940980658001044
58,1.0,-1.0,1.0,-1.0,0.01904685625576874,-0.35557803066585325,1.3180248325769965
59,1.0,-1.0,1.0,-1.0,0.019105966224214233,-0.36155377892145,1.341776910135481
60,1.0,-1.0,1.0,-1.0,0.0191760169967794,-0.3675052267258786,1.3655668314199507
61,1.0,-1.0,1.0,-1.0,0.019157581880956842,-0.3734225672248067,1.3893928310551844
62,1.0,-1.0,1.0,-1.0,0.019158926444915902,-0.37937155044610515,1.413253971941162
63,1.0,-1.0,1.0,-1.0,0.01912363517886395,-0.38533689888538947,1.4371493530201729
64,1.0,-1.0,1.0,-1.0,0.019099292090852926,-0.39134599372009016,1.4610781074518862
65,1.0,-1.0,1.0,-1.0,0.019097692480253836,-0.39739029216862054,1.4850394009024845
66,1.0,-1.0,1.0,-1.0,0.019099818010087866,-0.40345214661823425,1.5090324299394031
67,1.0,-1.0,1.0,-1.0,0.019095643838693,-0.40952832716137866,1.5330564205239514
68,1.0,-1.0,1.0,-1.0,0.01910967504473826,-0.41562330709386464,1.5571106265947403
69,1.0,-1.0,1.0,-1.0,0.01914008211857321,-0.4217226862327176,1.5811943287354309
70,1.0,-1.0,1.0,-1.0,0.019181747813532213,-0.4278133545138664,1.6053068329208489
71,1.0,-1.0,1.0,-1.0,0.019235187065273718,-0.43388607309385596,1.6294474693360006
72,1.0,-1.0,1.0,-1.0,0.019240753558998347,-0.4399311347801683,1.6536155912629615
73,1.0,-1.0,1.0,-1.0,0.019256681142538312,-0.44598544472346713,1.6778105740310083
74,1.0,-1.0,1.0,-1.0,0.01928697298435411,-0.4520405514285061,1.7020318140257347
75,1.0,-1.0,1.0,-1.0,0.019327158320857074,-0.4580847910250402,1.7262787277532146
76,1.0,-1.0,1.0,-1.0,0.01937772159753559,-0.46410994391761573,1.7505507509555849
77,1.0,-1.0,1.0,-1.0,0.019407964980887482,-0.470107354682082,1.774847337774696
78,1.0,-1.0,1.0,-1.0,0.019447297010994125,-0.4760926830038932,1.7991679599607258
79,1.0,-1.0,1.0,-1.0,0.019440600021160104,-0.4820583244307195,1.8235121061228885
80,1.0,-1.0,1.0,-1.0,0.01948076188643455,-0.48799626102863236,1.8478330623062762
81,1.0,-1.0,1.0,-1.0,0.019463116368473865,-0.4939136015275605,1.8721770489038212
82,1.0,-1.0,1.0,-1.0,0.019460406959667775,-0.499856318863241,1.896543591061624
83,1.0,-1.0,1.0,-1.0,0.019429987317788333,-0.5058122539808868,1.920932228462128
84,1.0,-1.0,1.0,-1.0,0.019407793153840114,-0.5118035324397094,1.9453425147367938
85,1.0,-1.0,1.0,-1.0,0.019402940497935006,-0.5178234158979317,1.9697740169081381
86,1.0,-1.0,1.0,-1.0,0.019401022322951156,-0.5238577438807482,1.9942263148593957
87,1.0,-1.0,1.0,-1.0,0.019394345612648856,-0.5299039546042291,2.0186990008301753
88,1.0,-1.0,1.0,-1.0,0.019225292304800412,-0.5359657309042746,2.0431916789366027
89,1.0,-1.0,1.0,-1.0,0.019247567257997367,-0.5420313991838823,2.0675546174902255
90,1.0,-1.0,1.0,-1.0,0.019234277343259998,-0.5480902642022383,2.0919382125904096
91,1.0,-1.0,1.0,-1.0,0.0192652927654845,-0.5541711431841632,2.116342074490993
92,1.0,-1.0,1.0,-1.0,0.019305625829850737,-0.5602375565462222,2.140765824373277
93,1.0,-1.0,1.0,-1.0,0.01930917796730902,-0.5662815549787571,2.1652090939413036
94,1.0,-1.0,1.0,-1.0,0.019320819341671958,-0.5723330923749781,2.1896715250357017
95,-1.0,1.0,0.9789473684210527,-0.9789473684210527,0.0193437399532006,1.4216146959183718,0.21415276926508264
