Round,State,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
11,0,FictitiousPlayAgent,IndependentQLearner,0.9937410249192469,-0.9860047492900611,1.0,-1.0,12,10,-0.06926203777829665,0.18699973902458322,"[0.0667, 0.0667, 0.0667, 0.0667, 0.0667, 0.0667, 0.0667, 0.0667, 0.0667, 0.0667, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333]","[0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.4231, 0.0385, 0.0385, 0.0385]",11,1
12,0,FictitiousPlayAgent,IndependentQLearner,0.9937204789112369,-0.9861676065746021,1.0,-1.0,12,11,-0.07554155886705971,0.20185872884525757,"[0.0645, 0.0645, 0.0645, 0.0645, 0.0645, 0.0645, 0.0645, 0.0645, 0.0645, 0.0645, 0.0645, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323]","[0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.4444, 0.037, 0.037, 0.037]",12,1
13,0,FictitiousPlayAgent,IndependentQLearner,0.9936888723485063,-0.9863236635654961,1.0,-1.0,12,12,-0.08185268651855337,0.21650726182934987,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312]","[0.0357, 0.0357, 0.0357, 0.0357, 0.0357, 0.0357, 0.0357, 0.0357, 0.0357, 0.0357, 0.0357, 0.0357, 0.4643, 0.0357, 0.0357, 0.0357]",13,1
14,0,FictitiousPlayAgent,IndependentQLearner,0.9936944092838504,-0.9882849965784231,1.0,-1.0,12,13,-0.08815827723470293,0.2309598522414522,"[0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0606, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303]","[0.0345, 0.0345, 0.0345, 0.0345, 0.0345, 0.0345, 0.0345, 0.0345, 0.0345, 0.0345, 0.0345, 0.0345, 0.4828, 0.0345, 0.0345, 0.0345]",14,1
15,0,FictitiousPlayAgent,IndependentQLearner,0.9937318208194552,-0.988218895114249,1.0,-1.0,12,14,-0.09442645641524772,0.24522956291969722,"[0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294]","[0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.0333, 0.5, 0.0333, 0.0333, 0.0333]",15,1
16,0,FictitiousPlayAgent,IndependentQLearner,0.9937900258611718,-0.9893322162840872,1.0,-1.0,12,15,-0.1006364305540759,0.2593281925565918,"[0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0571, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286]","[0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.0323, 0.5161, 0.0323, 0.0323, 0.0323]",16,1
17,0,FictitiousPlayAgent,IndependentQLearner,0.9938691387929701,-0.9892212529273373,1.0,-1.0,12,16,-0.10676729176110589,0.27326643371722037,"[0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0278, 0.0278, 0.0278, 0.0278]","[0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.0312, 0.5312, 0.0312, 0.0312, 0.0312]",17,1
18,0,FictitiousPlayAgent,IndependentQLearner,0.9939044211545951,-0.9891988540990697,1.0,-1.0,12,17,-0.11286287060651079,0.28705400691529603,"[0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.0541, 0.027, 0.027, 0.027]","[0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.0303, 0.5455, 0.0303, 0.0303, 0.0303]",18,1
19,0,FictitiousPlayAgent,IndependentQLearner,0.9939580939501764,-0.9902171056962662,1.0,-1.0,12,18,-0.11890477665633437,0.3006997749721454,"[0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0263, 0.0263]","[0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.0294, 0.5588, 0.0294, 0.0294, 0.0294]",19,1
20,0,FictitiousPlayAgent,IndependentQLearner,0.9940303770959565,-0.9891753505764398,1.0,-1.0,12,19,-0.12487439956037771,0.3142118410386959,"[0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0513, 0.0256]","[0.0286, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286, 0.0286, 0.5714, 0.0286, 0.0286, 0.0286]",20,1
21,0,FictitiousPlayAgent,IndependentQLearner,0.9940826595010719,-0.9872978474776781,1.0,-1.0,12,0,-0.13079174005930583,0.32759763300329714,"[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]","[0.0278, 0.0278, 0.0278, 0.0278, 0.0278, 0.0278, 0.0278, 0.0278, 0.0278, 0.0278, 0.0278, 0.0278, 0.5833, 0.0278, 0.0278, 0.0278]",21,2
22,0,FictitiousPlayAgent,IndependentQLearner,0.9939929287996103,-0.987015928254682,1.0,-1.0,12,1,-0.13679881125969562,0.34086397649308153,"[0.0732, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488, 0.0488]","[0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.5946, 0.027, 0.027, 0.027]",22,2
23,0,FictitiousPlayAgent,IndependentQLearner,0.9939340399945976,-0.9868468182231998,1.0,-1.0,12,2,-0.1428647712650981,0.35401715826988167,"[0.0714, 0.0714, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476]","[0.0263, 0.0263, 0.0263, 0.0263, 0.0263, 0.0263, 0.0263, 0.0263, 0.0263, 0.0263, 0.0263, 0.0263, 0.6053, 0.0263, 0.0263, 0.0263]",23,2
24,0,FictitiousPlayAgent,IndependentQLearner,0.9938665925901562,-0.9874915919981274,1.0,-1.0,12,3,-0.1489981786749418,0.36706298149846606,"[0.0698, 0.0698, 0.0698, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465, 0.0465]","[0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.0256, 0.6154, 0.0256, 0.0256, 0.0256]",24,2
25,0,FictitiousPlayAgent,IndependentQLearner,0.9938347027917297,-0.9882659236341916,1.0,-1.0,12,4,-0.1551634758832121,0.38000681410624537,"[0.0682, 0.0682, 0.0682, 0.0682, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455, 0.0455]","[0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.625, 0.025, 0.025, 0.025]",25,2
26,0,FictitiousPlayAgent,IndependentQLearner,0.9938096227631746,-0.9881444029090427,1.0,-1.0,12,5,-0.16135385312003736,0.392853631245454,"[0.0667, 0.0667, 0.0667, 0.0667, 0.0667, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444, 0.0444]","[0.0244, 0.0244, 0.0244, 0.0244, 0.0244, 0.0244, 0.0244, 0.0244, 0.0244, 0.0244, 0.0244, 0.0244, 0.6341, 0.0244, 0.0244, 0.0244]",26,2
27,0,FictitiousPlayAgent,IndependentQLearner,0.9937765499331952,-0.9886548783723733,1.0,-1.0,12,6,-0.16757730318684216,0.40560805270030975,"[0.0652, 0.0652, 0.0652, 0.0652, 0.0652, 0.0652, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435, 0.0435]","[0.0238, 0.0238, 0.0238, 0.0238, 0.0238, 0.0238, 0.0238, 0.0238, 0.0238, 0.0238, 0.0238, 0.0238, 0.6429, 0.0238, 0.0238, 0.0238]",27,2
28,0,FictitiousPlayAgent,IndependentQLearner,0.9937710465283873,-0.990319931156082,1.0,-1.0,12,7,-0.17380625665845484,0.41827437594450323,"[0.0638, 0.0638, 0.0638, 0.0638, 0.0638, 0.0638, 0.0638, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426, 0.0426]","[0.0233, 0.0233, 0.0233, 0.0233, 0.0233, 0.0233, 0.0233, 0.0233, 0.0233, 0.0233, 0.0233, 0.0233, 0.6512, 0.0233, 0.0233, 0.0233]",28,2
29,0,FictitiousPlayAgent,IndependentQLearner,0.9937898973756465,-0.9905394087397394,1.0,-1.0,12,8,-0.18001635928280835,0.4308566054421554,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0625, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417, 0.0417]","[0.0227, 0.0227, 0.0227, 0.0227, 0.0227, 0.0227, 0.0227, 0.0227, 0.0227, 0.0227, 0.0227, 0.0227, 0.6591, 0.0227, 0.0227, 0.0227]",29,2
30,0,FictitiousPlayAgent,IndependentQLearner,0.9938253036500858,-0.9915782098619232,1.0,-1.0,12,9,-0.18619105563272254,0.44335847869311285,"[0.0612, 0.0612, 0.0612, 0.0612, 0.0612, 0.0612, 0.0612, 0.0612, 0.0612, 0.0408, 0.0408, 0.0408, 0.0408, 0.0408, 0.0408, 0.0408, 0.0408, 0.0408, 0.0408, 0.0408]","[0.0222, 0.0222, 0.0222, 0.0222, 0.0222, 0.0222, 0.0222, 0.0222, 0.0222, 0.0222, 0.0222, 0.0222, 0.6667, 0.0222, 0.0222, 0.0222]",30,2
31,0,FictitiousPlayAgent,IndependentQLearner,0.9938776787519769,-0.9890914229339197,1.0,-1.0,12,10,-0.19231337688074557,0.4557834894472317,"[0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.06, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04]","[0.0217, 0.0217, 0.0217, 0.0217, 0.0217, 0.0217, 0.0217, 0.0217, 0.0217, 0.0217, 0.0217, 0.0217, 0.6739, 0.0217, 0.0217, 0.0217]",31,2
32,0,FictitiousPlayAgent,IndependentQLearner,0.9938625105150938,-0.988951207565774,1.0,-1.0,12,11,-0.1984508663656518,0.46813490844905825,"[0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0588, 0.0392, 0.0392, 0.0392, 0.0392, 0.0392, 0.0392, 0.0392, 0.0392, 0.0392]","[0.0213, 0.0213, 0.0213, 0.0213, 0.0213, 0.0213, 0.0213, 0.0213, 0.0213, 0.0213, 0.0213, 0.0213, 0.6809, 0.0213, 0.0213, 0.0213]",32,2
33,0,FictitiousPlayAgent,IndependentQLearner,0.9938403289456469,-0.9894686334193993,1.0,-1.0,12,12,-0.2046105374200049,0.4804158020216047,"[0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0577, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385, 0.0385]","[0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.0208, 0.6875, 0.0208, 0.0208, 0.0208]",33,2
34,0,FictitiousPlayAgent,IndependentQLearner,0.993840918799783,-0.9910121006257663,1.0,-1.0,12,13,-0.2107696186202218,0.4926290487538214,"[0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0566, 0.0377, 0.0377, 0.0377, 0.0377, 0.0377, 0.0377, 0.0377]","[0.0204, 0.0204, 0.0204, 0.0204, 0.0204, 0.0204, 0.0204, 0.0204, 0.0204, 0.0204, 0.0204, 0.0204, 0.6939, 0.0204, 0.0204, 0.0204]",34,2
35,0,FictitiousPlayAgent,IndependentQLearner,0.9938617610719058,-0.9912389359803648,1.0,-1.0,12,14,-0.21690785754831599,0.5047773545193215,"[0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.0556, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037]","[0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.7, 0.02, 0.02, 0.02]",35,2
36,0,FictitiousPlayAgent,IndependentQLearner,0.9938964380938626,-0.9921972653514669,1.0,-1.0,12,15,-0.22301141945445324,0.5168632660226818,"[0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0545, 0.0364, 0.0364, 0.0364, 0.0364, 0.0364]","[0.0196, 0.0196, 0.0196, 0.0196, 0.0196, 0.0196, 0.0196, 0.0196, 0.0196, 0.0196, 0.0196, 0.0196, 0.7059, 0.0196, 0.0196, 0.0196]",36,2
37,0,FictitiousPlayAgent,IndependentQLearner,0.9939453961887207,-0.9915109964833975,1.0,-1.0,12,16,-0.22906602326573267,0.5288891830432157,"[0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0536, 0.0357, 0.0357, 0.0357, 0.0357]","[0.0192, 0.0192, 0.0192, 0.0192, 0.0192, 0.0192, 0.0192, 0.0192, 0.0192, 0.0192, 0.0192, 0.0192, 0.7115, 0.0192, 0.0192, 0.0192]",37,2
38,0,FictitiousPlayAgent,IndependentQLearner,0.9939669609252887,-0.9917441874151529,1.0,-1.0,12,17,-0.23509906234044398,0.5408573695236712,"[0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0526, 0.0351, 0.0351, 0.0351]","[0.0189, 0.0189, 0.0189, 0.0189, 0.0189, 0.0189, 0.0189, 0.0189, 0.0189, 0.0189, 0.0189, 0.0189, 0.717, 0.0189, 0.0189, 0.0189]",38,2
39,0,FictitiousPlayAgent,IndependentQLearner,0.9940010475884162,-0.9926467467849092,1.0,-1.0,12,18,-0.24109801475202775,0.5527699636321994,"[0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0517, 0.0345, 0.0345]","[0.0185, 0.0185, 0.0185, 0.0185, 0.0185, 0.0185, 0.0185, 0.0185, 0.0185, 0.0185, 0.0185, 0.0185, 0.7222, 0.0185, 0.0185, 0.0185]",39,2
40,0,FictitiousPlayAgent,IndependentQLearner,0.9940480999451484,-0.9917012861124846,1.0,-1.0,12,19,-0.24704991480687954,0.5646289869095977,"[0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0508, 0.0339]","[0.0182, 0.0182, 0.0182, 0.0182, 0.0182, 0.0182, 0.0182, 0.0182, 0.0182, 0.0182, 0.0182, 0.0182, 0.7273, 0.0182, 0.0182, 0.0182]",40,2
41,0,FictitiousPlayAgent,IndependentQLearner,0.9940826595010719,-0.988407080786059,1.0,-1.0,12,0,-0.25296725530580766,0.5764363525998352,"[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]","[0.0179, 0.0179, 0.0179, 0.0179, 0.0179, 0.0179, 0.0179, 0.0179, 0.0179, 0.0179, 0.0179, 0.0179, 0.7321, 0.0179, 0.0179, 0.0179]",41,3
42,0,FictitiousPlayAgent,IndependentQLearner,0.9940223487017288,-0.9885961636000861,1.0,-1.0,12,1,-0.258944906604079,0.5881938732498294,"[0.0656, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492, 0.0492]","[0.0175, 0.0175, 0.0175, 0.0175, 0.0175, 0.0175, 0.0175, 0.0175, 0.0175, 0.0175, 0.0175, 0.0175, 0.7368, 0.0175, 0.0175, 0.0175]",42,3
43,0,FictitiousPlayAgent,IndependentQLearner,0.9939819817708796,-0.9882906055957577,1.0,-1.0,12,2,-0.2649629248331994,0.5999032676540718,"[0.0645, 0.0645, 0.0484, 0.0484, 0.0484, 0.0484, 0.0484, 0.0484, 0.0484, 0.0484, 0.0484, 0.0484, 0.0484, 0.0484, 0.0484, 0.0484, 0.0484, 0.0484, 0.0484, 0.0484]","[0.0172, 0.0172, 0.0172, 0.0172, 0.0172, 0.0172, 0.0172, 0.0172, 0.0172, 0.0172, 0.0172, 0.0172, 0.7414, 0.0172, 0.0172, 0.0172]",43,3
44,0,FictitiousPlayAgent,IndependentQLearner,0.9939351852602881,-0.9891769646968596,1.0,-1.0,12,3,-0.27102773957291126,0.6115661672107232,"[0.0635, 0.0635, 0.0635, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476, 0.0476]","[0.0169, 0.0169, 0.0169, 0.0169, 0.0169, 0.0169, 0.0169, 0.0169, 0.0169, 0.0169, 0.0169, 0.0169, 0.7458, 0.0169, 0.0169, 0.0169]",44,3
45,0,FictitiousPlayAgent,IndependentQLearner,0.9939121892633991,-0.9897459829250455,1.0,-1.0,12,4,-0.2771155503095122,0.623184121748037,"[0.0625, 0.0625, 0.0625, 0.0625, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469, 0.0469]","[0.0167, 0.0167, 0.0167, 0.0167, 0.0167, 0.0167, 0.0167, 0.0167, 0.0167, 0.0167, 0.0167, 0.0167, 0.75, 0.0167, 0.0167, 0.0167]",45,3
46,0,FictitiousPlayAgent,IndependentQLearner,0.9938936340671432,-0.9895030487041505,1.0,-1.0,12,5,-0.28322191624236914,0.6347586048732041,"[0.0615, 0.0615, 0.0615, 0.0615, 0.0615, 0.0462, 0.0462, 0.0462, 0.0462, 0.0462, 0.0462, 0.0462, 0.0462, 0.0462, 0.0462, 0.0462, 0.0462, 0.0462, 0.0462, 0.0462]","[0.0164, 0.0164, 0.0164, 0.0164, 0.0164, 0.0164, 0.0164, 0.0164, 0.0164, 0.0164, 0.0164, 0.0164, 0.7541, 0.0164, 0.0164, 0.0164]",46,3
