t,r1,r2,running_mean_r1,running_mean_r2,exploit_roll,regret_p1,regret_p2
1,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2,1.0,0.0,0.5,0.0,0.3333333333333333,-0.16666666666666669,0.8333333333333333
3,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,-0.5666666666666667,1.2333333333333334
4,1.0,0.0,0.75,0.0,0.3333333333333333,-0.9,1.7333333333333334
5,1.0,0.0,0.8,0.0,0.3333333333333333,-1.1857142857142857,2.3047619047619046
6,1.0,0.0,0.8333333333333334,0.0,0.3333333333333333,-1.4357142857142857,2.9297619047619046
7,1.0,0.0,0.8571428571428571,0.0,0.3333333333333333,-1.6579365079365078,3.596428571428571
8,1.0,0.0,0.875,0.0,0.3333333333333333,-1.8579365079365078,4.296428571428571
9,1.0,0.0,0.8888888888888888,0.0,0.3333333333333333,-2.0397546897546897,5.023701298701298
10,1.0,0.0,0.9,0.0,0.3333333333333333,-2.206421356421356,5.773701298701298
11,1.0,0.0,0.9090909090909091,0.0,0.3333333333333333,-2.36026751026751,6.5429320679320675
12,1.0,0.0,0.9166666666666666,0.0,0.3333333333333333,-2.5031246531246527,7.328646353646353
13,1.0,0.0,0.9230769230769231,0.0,0.3333333333333333,-2.636457986457986,8.128646353646353
14,1.0,0.0,0.9285714285714286,0.0,0.3333333333333333,-2.761457986457986,8.941146353646353
15,1.0,0.0,0.9333333333333333,0.0,0.3333333333333333,-2.8791050452815155,9.76467576541106
16,1.0,0.0,0.9375,0.0,0.3333333333333333,-2.9902161563926266,10.598009098744393
17,1.0,0.0,0.9411764705882353,0.0,0.3333333333333333,-3.0954793142873633,11.440114361902289
18,1.0,0.0,0.9444444444444444,0.0,0.3333333333333333,-3.1954793142873634,12.290114361902289
19,1.0,0.0,0.9473684210526315,0.0,0.3333333333333333,-3.2907174095254588,13.147257219045146
20,1.0,0.0,0.95,0.0,0.3333333333333333,-3.3816265004345496,14.01089358268151
21,1.0,0.0,0.9523809523809523,0.0,0.3333333333333333,-3.46858302217368,14.880458800072814
22,1.0,0.0,0.9545454545454546,0.0,0.3333333333333333,-3.5519163555070135,15.755458800072814
23,1.0,0.0,0.9565217391304348,0.0,0.3333333333333333,-3.6319163555070135,16.635458800072815
24,1.0,0.0,0.9583333333333334,0.0,0.3333333333333333,-3.70883943243009,17.520074184688198
25,1.0,0.0,0.96,0.0,0.3333333333333333,-3.782913506504164,18.408963073577087
26,1.0,0.0,0.9615384615384616,0.0,0.3333333333333333,-3.8543420779327358,19.30182021643423
27,1.0,0.0,0.9629629629629629,0.0,0.3333333333333333,-3.923307595174115,20.198371940572162
28,1.0,0.0,0.9642857142857143,0.0,0.3333333333333333,-3.989974261840782,21.09837194057216
29,1.0,0.0,0.9655172413793104,0.0,0.3333333333333333,-4.05449039087304,22.001597747023773
30,1.0,0.0,0.9666666666666667,0.0,0.3333333333333333,-4.11699039087304,22.907847747023773
31,1.0,0.0,0.967741935483871,0.0,0.3333333333333333,-4.177596451479101,23.816938656114683
32,1.0,0.0,0.96875,0.0,0.3333333333333333,-4.236419980890865,24.728703361997034
33,1.0,0.0,0.9696969696969697,0.0,0.3333333333333333,-4.293562838033722,25.64298907628275
34,1.0,0.0,0.9705882352941176,0.0,0.3333333333333333,-4.349118393589277,26.559655742949417
35,1.0,0.0,0.9714285714285714,0.0,0.3333333333333333,-4.403172447643332,27.478574661868336
36,1.0,0.0,0.9722222222222222,0.0,0.3333333333333333,-4.4558040265907,28.399627293447285
37,1.0,0.0,0.972972972972973,0.0,0.3333333333333333,-4.507086077872751,29.322704216524208
38,1.0,0.0,0.9736842105263158,0.0,0.3333333333333333,-4.557086077872751,30.24770421652421
39,1.0,0.0,0.9743589743589743,0.0,0.3333333333333333,-4.605866565677629,31.17453348481689
40,1.0,0.0,0.975,0.0,0.3333333333333333,-4.653485613296676,32.10310491338832
41,1.0,0.0,0.975609756097561,0.0,0.3333333333333333,-4.699997241203653,33.03333747152786
42,1.0,0.0,0.9761904761904762,0.0,0.3333333333333333,-4.745451786658199,33.96515565334604
43,1.0,0.0,0.9767441860465116,0.0,0.3333333333333333,-4.789896231102643,34.89848898667937
44,1.0,0.0,0.9772727272727273,0.0,0.3333333333333333,-4.833374491972209,35.83327159537502
45,1.0,0.0,0.9777777777777777,0.0,0.3333333333333333,-4.875927683461571,36.769441808140975
46,1.0,0.0,0.9782608695652174,0.0,0.3333333333333333,-4.917594350128238,37.706941808140975
47,1.0,0.0,0.9787234042553191,0.0,0.3333333333333333,-4.9584106766588505,38.645717318345056
48,1.0,0.0,0.9791666666666666,0.0,0.3333333333333333,-4.9984106766588505,39.585717318345054
49,1.0,0.0,0.9795918367346939,0.0,0.3333333333333333,-5.03762636293336,40.526893788933286
50,1.0,0.0,0.98,0.0,0.3333333333333333,-5.0760879013948985,41.46920148124098
51,1.0,0.0,0.9803921568627451,0.0,0.3333333333333333,-5.113823750451502,42.412597707656076
