Round,State,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
4151,0,MinimaxQLearner,MinimaxQLearner,0.18361581920903958,-0.22598870056497178,-1.0,1.0,1,0,323.12494460830675,175.0031567032343,"[0.4082, 0.5918]","[0.4087, 0.5913]",2179,2004
4152,0,MinimaxQLearner,MinimaxQLearner,0.18305882352941172,-0.18305882352941172,1.0,-1.0,1,1,322.35035637301263,175.8200978797049,"[0.4085, 0.5915]","[0.4085, 0.5915]",2180,2148
4153,0,MinimaxQLearner,MinimaxQLearner,0.18344308560677325,-0.22483537158984013,-1.0,1.0,1,0,323.5751917446025,174.63665479409812,"[0.4083, 0.5917]","[0.4083, 0.5917]",2181,2005
4154,0,MinimaxQLearner,MinimaxQLearner,0.22566995768688292,-0.18382698636577338,-1.0,1.0,0,1,324.80086170228935,173.45282780773235,"[0.4086, 0.5914]","[0.4081, 0.5919]",1973,2149
4155,0,MinimaxQLearner,MinimaxQLearner,0.22509398496240596,-0.18327067669172936,-1.0,1.0,0,1,326.0259556872518,172.2695571310406,"[0.4084, 0.5916]","[0.4084, 0.5916]",1974,2150
4156,0,MinimaxQLearner,MinimaxQLearner,0.2245185533114138,-0.1827148896195397,-1.0,1.0,0,1,327.2504742405632,171.08684224142107,"[0.4082, 0.5918]","[0.4086, 0.5914]",1975,2151
4157,1,MinimaxQLearner,MinimaxQLearner,-0.24236453201970454,0.3655172413793104,-2.0,2.0,1,0,329.00810970854354,169.45235948280038,"[0.5606, 0.4394]","[0.5448, 0.4552]",2182,2006
4158,1,MinimaxQLearner,MinimaxQLearner,-0.3175775480059084,0.3663220088626292,1.0,-1.0,0,0,327.7648797725514,170.818681491663,"[0.5608, 0.4392]","[0.5446, 0.4554]",1976,2007
4159,1,MinimaxQLearner,MinimaxQLearner,-0.3169291338582677,0.17913385826771655,-2.0,2.0,0,1,329.52078528436243,169.1843310979622,"[0.561, 0.439]","[0.5448, 0.4552]",1977,2152
4160,1,MinimaxQLearner,MinimaxQLearner,-0.31775700934579443,0.18002951303492365,-2.0,2.0,0,1,331.27779463015685,167.549308963186,"[0.5607, 0.4393]","[0.545, 0.455]",1978,2153
4161,1,MinimaxQLearner,MinimaxQLearner,-0.3185840707964601,0.18092428711897746,-2.0,2.0,0,1,333.03590672455215,165.91361574784676,"[0.5605, 0.4395]","[0.5452, 0.4548]",1979,2154
4162,0,MinimaxQLearner,MinimaxQLearner,0.22394366197183102,-0.1821596244131456,-1.0,1.0,0,1,334.25985038652396,164.73145612343362,"[0.408, 0.592]","[0.4089, 0.5911]",1980,2155
4163,0,MinimaxQLearner,MinimaxQLearner,0.18442045987799155,-0.1816048803378696,1.0,-1.0,1,1,333.48321969670695,165.54985124309576,"[0.4078, 0.5922]","[0.4092, 0.5908]",2183,2156
4164,0,MinimaxQLearner,MinimaxQLearner,0.2227954971857411,-0.18198874296435275,-1.0,1.0,0,1,334.7060151938927,164.3678625001314,"[0.4076, 0.5924]","[0.409, 0.591]",1981,2157
4165,0,MinimaxQLearner,MinimaxQLearner,0.2222222222222222,-0.18143459915611815,-1.0,1.0,0,1,335.92823741611494,163.18642790097527,"[0.4074, 0.5926]","[0.4093, 0.5907]",1982,2158
4166,1,MinimaxQLearner,MinimaxQLearner,-0.3194103194103194,0.18181818181818177,-2.0,2.0,0,1,337.6874511753287,161.55006426461165,"[0.5602, 0.4398]","[0.5455, 0.4545]",1983,2159
4167,1,MinimaxQLearner,MinimaxQLearner,-0.32023575638506874,0.18271119842829087,-2.0,2.0,0,1,339.44776551717547,159.91303086579043,"[0.5599, 0.4401]","[0.5457, 0.4543]",1984,2160
4168,1,MinimaxQLearner,MinimaxQLearner,-0.23858615611192935,0.3622974963181149,-2.0,2.0,1,0,341.20917936106355,158.27532836210855,"[0.5596, 0.4404]","[0.5459, 0.4541]",2184,2008
4169,1,MinimaxQLearner,MinimaxQLearner,-0.3204121687929342,0.3631010794896957,1.0,-1.0,0,0,339.9697289194541,159.63842944159825,"[0.5599, 0.4401]","[0.5456, 0.4544]",1985,2009
4170,0,MinimaxQLearner,MinimaxQLearner,0.22164948453608246,-0.22867853795688853,2.0,-2.0,0,0,338.1913784039902,161.45754846690284,"[0.4072, 0.5928]","[0.4096, 0.5904]",1986,2010
4171,0,MinimaxQLearner,MinimaxQLearner,0.18501170960187352,-0.2295081967213115,-1.0,1.0,1,0,339.4138608395874,160.27722059805038,"[0.4075, 0.5925]","[0.4098, 0.5902]",2185,2011
4172,0,MinimaxQLearner,MinimaxQLearner,0.18445692883895126,-0.18071161048689138,1.0,-1.0,1,1,338.63717544632897,161.09650898756348,"[0.4078, 0.5922]","[0.4096, 0.5904]",2186,2161
4173,0,MinimaxQLearner,MinimaxQLearner,0.18483855872718769,-0.18109499298081427,1.0,-1.0,1,1,337.85991760823816,161.91541399458268,"[0.4076, 0.5924]","[0.4095, 0.5905]",2187,2162
4174,0,MinimaxQLearner,MinimaxQLearner,0.18521983161833488,-0.22778297474275022,-1.0,1.0,1,0,339.08208786081065,160.73393597774452,"[0.4074, 0.5926]","[0.4093, 0.5907]",2188,2012
4175,0,MinimaxQLearner,MinimaxQLearner,0.22300140252454415,-0.2272089761570827,2.0,-2.0,0,0,337.30508926333516,162.5520752951826,"[0.4077, 0.5923]","[0.4091, 0.5909]",1987,2013
4176,1,MinimaxQLearner,MinimaxQLearner,-0.24031387935262394,0.18342324668955368,2.0,-2.0,1,1,335.0647753839825,164.91450786016543,"[0.5601, 0.4399]","[0.5459, 0.4541]",2189,2163
4177,1,MinimaxQLearner,MinimaxQLearner,-0.23921568627450984,0.1823529411764705,2.0,-2.0,1,1,332.825559697708,167.2777431542831,"[0.5598, 0.4402]","[0.5456, 0.4544]",2190,2164
4178,1,MinimaxQLearner,MinimaxQLearner,-0.32141107300342964,0.3640372366487016,1.0,-1.0,0,0,331.5874411283792,168.64178039093179,"[0.5595, 0.4405]","[0.5453, 0.4547]",1988,2014
4179,1,MinimaxQLearner,MinimaxQLearner,-0.2389813907933398,0.1821743388834477,2.0,-2.0,1,1,329.34845973758587,171.0051496367692,"[0.5597, 0.4403]","[0.5455, 0.4545]",2191,2165
4180,1,MinimaxQLearner,MinimaxQLearner,-0.3215859030837004,0.181106216348507,-2.0,2.0,0,1,331.1105742750308,169.36931997450782,"[0.5595, 0.4405]","[0.5453, 0.4547]",1989,2166
4181,1,MinimaxQLearner,MinimaxQLearner,-0.23679060665362028,0.36350293542074363,-2.0,2.0,1,0,332.87378366837714,167.73282290992856,"[0.5592, 0.4408]","[0.5455, 0.4545]",2192,2015
4182,1,MinimaxQLearner,MinimaxQLearner,-0.23765281173594133,0.18092909535452328,2.0,-2.0,1,1,330.6361308566412,170.09712608841267,"[0.5594, 0.4406]","[0.5452, 0.4548]",2193,2167
4183,0,MinimaxQLearner,MinimaxQLearner,0.18411214953271027,-0.18130841121495322,1.0,-1.0,1,1,329.85996263234216,170.9158176771977,"[0.4079, 0.5921]","[0.4093, 0.5907]",2194,2168
4184,0,MinimaxQLearner,MinimaxQLearner,0.22326015880429706,-0.1816907986921999,-1.0,1.0,0,1,331.08322279114645,169.73412687850552,"[0.4078, 0.5922]","[0.4092, 0.5908]",1990,2169
