t,r1,r2,running_mean_r1,running_mean_r2,exploit_roll,regret_p1,regret_p2
1,0.0,0.0,0.0,0.0,2.0,0.5,0.5
2,0.0,0.0,0.0,0.0,2.0,1.1666666666666665,1.1666666666666665
3,0.0,0.0,0.0,0.0,2.0,1.9166666666666665,1.9166666666666665
4,0.0,0.0,0.0,0.0,2.0,2.716666666666667,2.716666666666667
5,0.0,0.0,0.0,0.0,2.0,3.5500000000000003,3.5500000000000003
6,0.0,0.0,0.0,0.0,2.0,4.4071428571428575,4.4071428571428575
7,0.0,0.0,0.0,0.0,2.0,5.2821428571428575,5.2821428571428575
8,0.0,0.0,0.0,0.0,2.0,6.171031746031746,6.171031746031746
9,0.0,0.0,0.0,0.0,2.0,7.071031746031746,7.071031746031746
10,0.0,0.0,0.0,0.0,2.0,7.980122655122655,7.980122655122655
11,0.0,0.0,0.0,0.0,2.0,8.896789321789322,8.896789321789322
12,0.0,0.0,0.0,0.0,2.0,9.819866244866246,9.819866244866246
13,0.0,0.0,0.0,0.0,2.0,10.748437673437675,10.748437673437675
14,1.0,1.0,0.07142857142857142,0.07142857142857142,1.7857142857142858,10.681771006771008,10.681771006771008
15,1.0,1.0,0.13333333333333333,0.13333333333333333,1.6,10.619271006771008,10.556771006771008
16,1.0,1.0,0.1875,0.1875,1.4375,10.560447477359244,10.380300418535715
17,1.0,1.0,0.23529411764705882,0.23529411764705882,1.2941176470588234,10.504891921803688,10.158078196313493
18,1.0,1.0,0.2777777777777778,0.2777777777777778,1.1666666666666665,10.45226034285632,9.89492030157665
19,1.0,1.0,0.3157894736842105,0.3157894736842105,1.0526315789473686,10.40226034285632,9.59492030157665
20,1.0,1.0,0.35,0.35,0.9500000000000001,10.354641295237272,9.261586968243316
21,1.0,1.0,0.38095238095238093,0.38095238095238093,0.8571428571428572,10.309186749782727,8.897950604606953
22,1.0,1.0,0.4090909090909091,0.4090909090909091,0.7727272727272727,10.265708488913162,8.506646256780865
23,1.0,1.0,0.43478260869565216,0.43478260869565216,0.6956521739130435,10.224041822246496,8.089979590114199
24,1.0,1.0,0.4583333333333333,0.4583333333333333,0.625,10.184041822246495,7.649979590114199
25,0.0,0.0,0.44,0.44,0.5168,11.145580283784957,8.188441128575738
26,1.0,1.0,0.46153846153846156,0.46153846153846156,0.46153846153846156,11.071506209710883,7.706959647094256
27,1.0,1.0,0.48148148148148145,0.48148148148148145,0.44718792866941004,11.000077638282312,7.206959647094256
28,1.0,1.0,0.5,0.5,0.4336734693877551,10.931112121040933,6.724201026404601
29,1.0,1.0,0.5172413793103449,0.5172413793103449,0.4209274673008324,10.864445454374266,6.257534359737934
30,1.0,1.0,0.5333333333333333,0.5333333333333333,0.40888888888888875,10.799929325342008,5.805921456512127
31,1.0,1.0,0.5483870967741935,0.5483870967741935,0.3975026014568156,10.737429325342008,5.368421456512127
32,1.0,1.0,0.5625,0.5625,0.38671875,10.676823264735948,4.9441790322697035
33,1.0,1.0,0.5757575757575758,0.5757575757575758,0.37649219467401285,10.617999735324183,4.53241432638735
34,1.0,1.0,0.5882352941176471,0.5882352941176471,0.3667820069204152,10.560856878181326,4.13241432638735
35,1.0,1.0,0.6,0.6,0.3575510204081632,10.50530132262577,3.743525437498461
36,1.0,1.0,0.6111111111111112,0.6111111111111112,0.34876543209876554,10.451247268571716,3.3651470591200825
