t,r1,r2,running_mean_r1,running_mean_r2,exploit_roll,regret_p1,regret_p2
54,1.0,1.0,1.0,1.0,0.0,-3.593612211926086,-3.593612211926086
55,1.0,1.0,1.0,1.0,0.0,-3.6114693547832286,-3.6114693547832286
56,1.0,1.0,1.0,1.0,0.0,-3.6290132144323515,-3.6290132144323515
57,1.0,1.0,1.0,1.0,0.0,-3.6462545937426962,-3.6462545937426962
58,1.0,1.0,1.0,1.0,0.0,-3.663203746285069,-3.663203746285069
59,1.0,1.0,1.0,1.0,0.0,-3.6798704129517357,-3.6798704129517357
60,1.0,1.0,1.0,1.0,0.0,-3.6962638555746867,-3.6962638555746867
61,1.0,1.0,1.0,1.0,0.0,-3.7123928878327512,-3.7123928878327512
62,1.0,1.0,1.0,1.0,0.0,-3.728265903705767,-3.728265903705767
63,1.0,1.0,1.0,1.0,0.0,-3.743890903705767,-3.743890903705767
64,1.0,1.0,1.0,1.0,0.0,-3.7592755190903824,-3.7592755190903824
65,1.0,1.0,1.0,1.0,0.0,-3.7744270342418975,-3.7744270342418975
66,1.0,1.0,1.0,1.0,0.0,-3.789352407376226,-3.789352407376226
67,1.0,1.0,1.0,1.0,0.0,-3.8040582897291673,-3.8040582897291673
68,1.0,1.0,1.0,1.0,0.0,-3.8185510433523557,-3.8185510433523557
69,1.0,1.0,1.0,1.0,0.0,-3.83283675763807,-3.83283675763807
70,1.0,1.0,1.0,1.0,0.0,-3.8469212646803235,-3.8469212646803235
71,1.0,1.0,1.0,1.0,0.0,-3.8608101535692123,-3.8608101535692123
72,1.0,1.0,1.0,1.0,0.0,-3.8745087837061987,-3.8745087837061987
73,1.0,1.0,1.0,1.0,0.0,-3.8880222972197123,-3.8880222972197123
74,1.0,1.0,1.0,1.0,0.0,-3.9013556305530455,-3.9013556305530455
75,1.0,1.0,1.0,1.0,0.0,-3.9145135252898875,-3.9145135252898875
76,1.0,1.0,1.0,1.0,0.0,-3.9275005382769006,-3.9275005382769006
77,1.0,1.0,1.0,1.0,0.0,-3.9403210510974134,-3.9403210510974134
78,1.0,1.0,1.0,1.0,0.0,-3.9529792789455147,-3.9529792789455147
79,1.0,1.0,1.0,1.0,0.0,-3.965479278945515,-3.965479278945515
80,1.0,1.0,1.0,1.0,0.0,-3.9778249579578606,-3.9778249579578606
81,1.0,1.0,1.0,1.0,0.0,-3.99002007990908,-3.99002007990908
82,1.0,1.0,1.0,1.0,0.0,-4.002068272680164,-4.002068272680164
83,1.0,1.0,1.0,1.0,0.0,-4.013973034584926,-4.013973034584926
84,1.0,1.0,1.0,1.0,0.0,-4.025737740467279,-4.025737740467279
85,1.0,1.0,1.0,1.0,0.0,-4.037365647444023,-4.037365647444023
86,1.0,1.0,1.0,1.0,0.0,-4.048859900317586,-4.048859900317586
87,1.0,1.0,1.0,1.0,0.0,-4.060223536681223,-4.060223536681223
88,1.0,1.0,1.0,1.0,0.0,-4.071459491737403,-4.071459491737403
89,1.0,1.0,1.0,1.0,0.0,-4.082570602848514,-4.082570602848514
90,1.0,1.0,1.0,1.0,0.0,-4.093559613837525,-4.093559613837525
91,1.0,1.0,1.0,1.0,0.0,-4.104429179054916,-4.104429179054916
92,1.0,1.0,1.0,1.0,0.0,-4.115181867226959,-4.115181867226959
93,1.0,1.0,1.0,1.0,0.0,-4.1258201650993,-4.1258201650993
94,1.0,1.0,1.0,1.0,0.0,-4.136346480888774,-4.136346480888774
95,1.0,1.0,1.0,1.0,0.0,-4.146763147555441,-4.146763147555441
96,1.0,1.0,1.0,1.0,0.0,-4.157072425905956,-4.157072425905956
97,1.0,1.0,1.0,1.0,0.0,-4.16727650753861,-4.16727650753861
98,1.0,1.0,1.0,1.0,0.0,-4.17737751763962,-4.17737751763962
99,1.0,1.0,1.0,1.0,0.0,-4.18737751763962,-4.18737751763962
100,1.0,1.0,1.0,1.0,0.0,-4.19727850773863,-4.19727850773863
101,1.0,1.0,1.0,1.0,0.0,-4.207082429307257,-4.207082429307257
102,1.0,1.0,1.0,1.0,0.0,-4.216791167171335,-4.216791167171335
103,1.0,1.0,1.0,1.0,0.0,-4.22640655178672,-4.22640655178672
104,1.0,1.0,1.0,1.0,0.0,-4.23593036131053,-4.23593036131053
105,1.0,1.0,1.0,1.0,0.0,-4.24536432357468,-4.24536432357468
106,1.0,1.0,1.0,1.0,0.0,-4.254710117967203,-4.254710117967203
107,1.0,1.0,1.0,1.0,0.0,-4.263969377226463,-4.263969377226463
108,1.0,1.0,1.0,1.0,0.0,-4.273143689153068,-4.273143689153068
109,1.0,1.0,1.0,1.0,0.0,-4.282234598243977,-4.282234598243977
110,1.0,1.0,1.0,1.0,0.0,-4.291243607252986,-4.291243607252986
111,1.0,1.0,1.0,1.0,0.0,-4.300172178681557,-4.300172178681557
112,1.0,1.0,1.0,1.0,0.0,-4.309021736203682,-4.309021736203682
113,1.0,1.0,1.0,1.0,0.0,-4.317793666028243,-4.317793666028243
114,1.0,1.0,1.0,1.0,0.0,-4.326489318202157,-4.326489318202157
115,1.0,1.0,1.0,1.0,0.0,-4.335110007857329,-4.335110007857329
116,1.0,1.0,1.0,1.0,0.0,-4.343657016404338,-4.343657016404338
117,1.0,1.0,1.0,1.0,0.0,-4.352131592675525,-4.352131592675525
118,1.0,1.0,1.0,1.0,0.0,-4.360534954020062,-4.360534954020062
119,1.0,1.0,1.0,1.0,0.0,-4.368868287353395,-4.368868287353395
120,1.0,1.0,1.0,1.0,0.0,-4.377132750163312,-4.377132750163312
121,1.0,1.0,1.0,1.0,0.0,-4.385329471474788,-4.385329471474788
122,1.0,1.0,1.0,1.0,0.0,-4.3934595527756,-4.3934595527756
123,1.0,1.0,1.0,1.0,0.0,-4.401524068904632,-4.401524068904632
124,1.0,1.0,1.0,1.0,0.0,-4.409524068904632,-4.409524068904632
125,1.0,1.0,1.0,1.0,0.0,-4.41746057684114,-4.41746057684114
126,1.0,1.0,1.0,1.0,0.0,-4.425334592589172,-4.425334592589172
127,1.0,1.0,1.0,1.0,0.0,-4.433147092589172,-4.433147092589172
128,1.0,1.0,1.0,1.0,0.0,-4.440899030573668,-4.440899030573668
129,1.0,1.0,1.0,1.0,0.0,-4.448591338265976,-4.448591338265976
130,1.0,1.0,1.0,1.0,0.0,-4.4562249260522355,-4.4562249260522355
131,1.0,1.0,1.0,1.0,0.0,-4.463800683627993,-4.463800683627993
132,1.0,1.0,1.0,1.0,0.0,-4.471319480620474,-4.471319480620474
133,1.0,1.0,1.0,1.0,0.0,-4.478782167187639,-4.478782167187639
134,1.0,1.0,1.0,1.0,0.0,-4.486189574595046,-4.486189574595046
135,1.0,1.0,1.0,1.0,0.0,-4.493542515771516,-4.493542515771516
136,1.0,1.0,1.0,1.0,0.0,-4.500841785844509,-4.500841785844509
137,1.0,1.0,1.0,1.0,0.0,-4.508088162656103,-4.508088162656103
138,1.0,1.0,1.0,1.0,0.0,-4.515282407260419,-4.515282407260419
139,1.0,1.0,1.0,1.0,0.0,-4.522425264403276,-4.522425264403276
140,1.0,1.0,1.0,1.0,0.0,-4.5295174629848365,-4.5295174629848365
141,1.0,1.0,1.0,1.0,0.0,-4.5365597165059635,-4.5365597165059635
142,1.0,1.0,1.0,1.0,0.0,-4.54355272349897,-4.54355272349897
143,1.0,1.0,1.0,1.0,0.0,-4.550497167943415,-4.550497167943415
144,1.0,1.0,1.0,1.0,0.0,-4.5573937196675525,-4.5573937196675525
145,1.0,1.0,1.0,1.0,0.0,-4.564243034736045,-4.564243034736045
146,1.0,1.0,1.0,1.0,0.0,-4.571045755824481,-4.571045755824481
147,1.0,1.0,1.0,1.0,0.0,-4.577802512581238,-4.577802512581238
148,1.0,1.0,1.0,1.0,0.0,-4.584513921977211,-4.584513921977211
149,1.0,1.0,1.0,1.0,0.0,-4.591180588643878,-4.591180588643878
150,1.0,1.0,1.0,1.0,0.0,-4.597803105200169,-4.597803105200169
151,1.0,1.0,1.0,1.0,0.0,-4.604382052568591,-4.604382052568591
152,1.0,1.0,1.0,1.0,0.0,-4.610918000281009,-4.610918000281009
153,1.0,1.0,1.0,1.0,0.0,-4.617411506774515,-4.617411506774515
154,1.0,1.0,1.0,1.0,0.0,-4.6238631196777416,-4.6238631196777416
155,1.0,1.0,1.0,1.0,0.0,-4.630273376087998,-4.630273376087998
156,1.0,1.0,1.0,1.0,0.0,-4.6366428028395905,-4.6366428028395905
157,1.0,1.0,1.0,1.0,0.0,-4.642971916763641,-4.642971916763641
158,1.0,1.0,1.0,1.0,0.0,-4.649261224939742,-4.649261224939742
159,1.0,1.0,1.0,1.0,0.0,-4.655511224939741,-4.655511224939741
160,1.0,1.0,1.0,1.0,0.0,-4.661722405063965,-4.661722405063965
161,1.0,1.0,1.0,1.0,0.0,-4.667895244570138,-4.667895244570138
162,1.0,1.0,1.0,1.0,0.0,-4.674030213895291,-4.674030213895291
163,1.0,1.0,1.0,1.0,0.0,-4.6801277748709005,-4.6801277748709005
164,1.0,1.0,1.0,1.0,0.0,-4.686188380931506,-4.686188380931506
165,1.0,1.0,1.0,1.0,0.0,-4.692212477317049,-4.692212477317049
166,1.0,1.0,1.0,1.0,0.0,-4.698200501269144,-4.698200501269144
167,1.0,1.0,1.0,1.0,0.0,-4.704152882221525,-4.704152882221525
168,1.0,1.0,1.0,1.0,0.0,-4.710070041984839,-4.710070041984839
169,1.0,1.0,1.0,1.0,0.0,-4.715952394926015,-4.715952394926015
170,1.0,1.0,1.0,1.0,0.0,-4.72180034814239,-4.72180034814239
171,1.0,1.0,1.0,1.0,0.0,-4.727614301630762,-4.727614301630762
172,1.0,1.0,1.0,1.0,0.0,-4.733394648451571,-4.733394648451571
173,1.0,1.0,1.0,1.0,0.0,-4.739141774888353,-4.739141774888353
174,1.0,1.0,1.0,1.0,0.0,-4.744856060602638,-4.744856060602638
175,1.0,1.0,1.0,1.0,0.0,-4.750537878784456,-4.750537878784456
176,1.0,1.0,1.0,1.0,0.0,-4.756187596298581,-4.756187596298581
177,1.0,1.0,1.0,1.0,0.0,-4.7618055738266705,-4.7618055738266705
178,1.0,1.0,1.0,1.0,0.0,-4.7673921660054415,-4.7673921660054415
179,1.0,1.0,1.0,1.0,0.0,-4.772947721560997,-4.772947721560997
180,1.0,1.0,1.0,1.0,0.0,-4.77847258343945,-4.77847258343945
181,1.0,1.0,1.0,1.0,0.0,-4.783967088933956,-4.783967088933956
182,1.0,1.0,1.0,1.0,0.0,-4.789431569808273,-4.789431569808273
183,1.0,1.0,1.0,1.0,0.0,-4.794866352416968,-4.794866352416968
184,1.0,1.0,1.0,1.0,0.0,-4.800271757822374,-4.800271757822374
185,1.0,1.0,1.0,1.0,0.0,-4.805648101908396,-4.805648101908396
186,1.0,1.0,1.0,1.0,0.0,-4.810995695491284,-4.810995695491284
187,1.0,1.0,1.0,1.0,0.0,-4.816314844427454,-4.816314844427454
188,1.0,1.0,1.0,1.0,0.0,-4.82160584971846,-4.82160584971846
189,1.0,1.0,1.0,1.0,0.0,-4.826869007613197,-4.826869007613197
190,1.0,1.0,1.0,1.0,0.0,-4.832104609707438,-4.832104609707438
191,1.0,1.0,1.0,1.0,0.0,-4.837312943040771,-4.837312943040771
192,1.0,1.0,1.0,1.0,0.0,-4.84249429019103,-4.84249429019103
193,1.0,1.0,1.0,1.0,0.0,-4.847648929366287,-4.847648929366287
194,1.0,1.0,1.0,1.0,0.0,-4.8527771344944926,-4.8527771344944926
195,1.0,1.0,1.0,1.0,0.0,-4.857879175310819,-4.857879175310819
196,1.0,1.0,1.0,1.0,0.0,-4.862955317442799,-4.862955317442799
197,1.0,1.0,1.0,1.0,0.0,-4.868005822493304,-4.868005822493304
198,1.0,1.0,1.0,1.0,0.0,-4.873030948121444,-4.873030948121444
199,1.0,1.0,1.0,1.0,0.0,-4.878030948121444,-4.878030948121444
200,1.0,1.0,1.0,1.0,0.0,-4.883006072499554,-4.883006072499554
201,1.0,1.0,1.0,1.0,0.0,-4.887956567549059,-4.887956567549059
202,1.0,1.0,1.0,1.0,0.0,-4.892882675923444,-4.892882675923444
203,1.0,1.0,1.0,1.0,0.0,-4.897784636707757,-4.897784636707757
204,1.0,1.0,1.0,1.0,0.0,-4.902662685488245,-4.902662685488245
205,1.0,1.0,1.0,1.0,0.0,-4.907517054420284,-4.907517054420284
206,1.0,1.0,1.0,1.0,0.0,-4.91234797229468,-4.91234797229468
207,1.0,1.0,1.0,1.0,0.0,-4.917155664602372,-4.917155664602372
208,1.0,1.0,1.0,1.0,0.0,-4.921940353597588,-4.921940353597588
209,1.0,1.0,1.0,1.0,0.0,-4.926702258359493,-4.926702258359493
210,1.0,1.0,1.0,1.0,0.0,-4.931441594852384,-4.931441594852384
211,1.0,1.0,1.0,1.0,0.0,-4.936158575984459,-4.936158575984459
212,1.0,1.0,1.0,1.0,0.0,-4.94085341166521,-4.94085341166521
213,1.0,1.0,1.0,1.0,0.0,-4.945526308861472,-4.945526308861472
214,1.0,1.0,1.0,1.0,0.0,-4.950177471652169,-4.950177471652169
215,1.0,1.0,1.0,1.0,0.0,-4.954807101281799,-4.954807101281799
216,1.0,1.0,1.0,1.0,0.0,-4.959415396212674,-4.959415396212674
217,1.0,1.0,1.0,1.0,0.0,-4.964002552175977,-4.964002552175977
218,1.0,1.0,1.0,1.0,0.0,-4.968568762221639,-4.968568762221639
219,1.0,1.0,1.0,1.0,0.0,-4.973114216767094,-4.973114216767094
220,1.0,1.0,1.0,1.0,0.0,-4.977639103644922,-4.977639103644922
221,1.0,1.0,1.0,1.0,0.0,-4.982143608149427,-4.982143608149427
222,1.0,1.0,1.0,1.0,0.0,-4.986627913082162,-4.986627913082162
223,1.0,1.0,1.0,1.0,0.0,-4.991092198796448,-4.991092198796448
224,1.0,1.0,1.0,1.0,0.0,-4.995536643240892,-4.995536643240892
225,1.0,1.0,1.0,1.0,0.0,-4.999961422001954,-4.999961422001954
226,1.0,1.0,1.0,1.0,0.0,-5.004366708345566,-5.004366708345566
227,1.0,1.0,1.0,1.0,0.0,-5.008752673257847,-5.008752673257847
228,1.0,1.0,1.0,1.0,0.0,-5.013119485484921,-5.013119485484921
229,1.0,1.0,1.0,1.0,0.0,-5.0174673115718775,-5.0174673115718775
230,1.0,1.0,1.0,1.0,0.0,-5.021796315900882,-5.021796315900882
231,1.0,1.0,1.0,1.0,0.0,-5.026106660728468,-5.026106660728468
232,1.0,1.0,1.0,1.0,0.0,-5.03039850622203,-5.03039850622203
233,1.0,1.0,1.0,1.0,0.0,-5.034672010495535,-5.034672010495535
234,1.0,1.0,1.0,1.0,0.0,-5.038927329644471,-5.038927329644471
235,1.0,1.0,1.0,1.0,0.0,-5.043164617780064,-5.043164617780064
236,1.0,1.0,1.0,1.0,0.0,-5.047384027062765,-5.047384027062765
237,1.0,1.0,1.0,1.0,0.0,-5.0515857077350335,-5.0515857077350335
238,1.0,1.0,1.0,1.0,0.0,-5.0557698081534435,-5.0557698081534435
239,1.0,1.0,1.0,1.0,0.0,-5.05993647482011,-5.05993647482011
240,1.0,1.0,1.0,1.0,0.0,-5.064085852413471,-5.064085852413471
241,1.0,1.0,1.0,1.0,0.0,-5.068218083818429,-5.068218083818429
242,1.0,1.0,1.0,1.0,0.0,-5.072333310155878,-5.072333310155878
243,1.0,1.0,1.0,1.0,0.0,-5.0764316708116155,-5.0764316708116155
244,1.0,1.0,1.0,1.0,0.0,-5.080513303464677,-5.080513303464677
245,1.0,1.0,1.0,1.0,0.0,-5.084578344115084,-5.084578344115084
246,1.0,1.0,1.0,1.0,0.0,-5.088626927111035,-5.088626927111035
247,1.0,1.0,1.0,1.0,0.0,-5.092659185175551,-5.092659185175551
248,1.0,1.0,1.0,1.0,0.0,-5.096675249432579,-5.096675249432579
249,1.0,1.0,1.0,1.0,0.0,-5.100675249432578,-5.100675249432578
250,1.0,1.0,1.0,1.0,0.0,-5.104659313177598,-5.104659313177598
251,1.0,1.0,1.0,1.0,0.0,-5.108627567145852,-5.108627567145852
252,1.0,1.0,1.0,1.0,0.0,-5.112580136315813,-5.112580136315813
253,1.0,1.0,1.0,1.0,0.0,-5.116517144189829,-5.116517144189829
254,1.0,1.0,1.0,1.0,0.0,-5.12043871281728,-5.12043871281728
255,1.0,1.0,1.0,1.0,0.0,-5.12434496281728,-5.12434496281728
256,1.0,1.0,1.0,1.0,0.0,-5.1282360134009375,-5.1282360134009375
257,1.0,1.0,1.0,1.0,0.0,-5.132111982393186,-5.132111982393186
258,1.0,1.0,1.0,1.0,0.0,-5.135972986254189,-5.135972986254189
259,1.0,1.0,1.0,1.0,0.0,-5.139819140100343,-5.139819140100343
260,1.0,1.0,1.0,1.0,0.0,-5.143650557724865,-5.143650557724865
261,1.0,1.0,1.0,1.0,0.0,-5.147467351617994,-5.147467351617994
262,1.0,1.0,1.0,1.0,0.0,-5.151269632986815,-5.151269632986815
263,1.0,1.0,1.0,1.0,0.0,-5.155057511774694,-5.155057511774694
264,1.0,1.0,1.0,1.0,0.0,-5.1588310966803546,-5.1588310966803546
265,1.0,1.0,1.0,1.0,0.0,-5.1625904951765955,-5.1625904951765955
266,1.0,1.0,1.0,1.0,0.0,-5.166335813528655,-5.166335813528655
267,1.0,1.0,1.0,1.0,0.0,-5.170067156812237,-5.170067156812237
268,1.0,1.0,1.0,1.0,0.0,-5.173784628931196,-5.173784628931196
269,1.0,1.0,1.0,1.0,0.0,-5.1774883326349,-5.1774883326349
270,1.0,1.0,1.0,1.0,0.0,-5.181178369535269,-5.181178369535269
271,1.0,1.0,1.0,1.0,0.0,-5.184854840123505,-5.184854840123505
272,1.0,1.0,1.0,1.0,0.0,-5.188517843786508,-5.188517843786508
273,1.0,1.0,1.0,1.0,0.0,-5.192167478823005,-5.192167478823005
274,1.0,1.0,1.0,1.0,0.0,-5.195803842459369,-5.195803842459369
275,1.0,1.0,1.0,1.0,0.0,-5.1994270308651656,-5.1994270308651656
276,1.0,1.0,1.0,1.0,0.0,-5.203037139168415,-5.203037139168415
277,1.0,1.0,1.0,1.0,0.0,-5.2066342614705725,-5.2066342614705725
278,1.0,1.0,1.0,1.0,0.0,-5.210218490861253,-5.210218490861253
279,1.0,1.0,1.0,1.0,0.0,-5.213789919432681,-5.213789919432681
280,1.0,1.0,1.0,1.0,0.0,-5.217348638293891,-5.217348638293891
281,1.0,1.0,1.0,1.0,0.0,-5.220894737584671,-5.220894737584671
282,1.0,1.0,1.0,1.0,0.0,-5.224428306489265,-5.224428306489265
283,1.0,1.0,1.0,1.0,0.0,-5.227949433249828,-5.227949433249828
284,1.0,1.0,1.0,1.0,0.0,-5.231458205179653,-5.231458205179653
285,1.0,1.0,1.0,1.0,0.0,-5.234954708676156,-5.234954708676156
286,1.0,1.0,1.0,1.0,0.0,-5.238439029233647,-5.238439029233647
287,1.0,1.0,1.0,1.0,0.0,-5.2419112514558694,-5.2419112514558694
288,1.0,1.0,1.0,1.0,0.0,-5.245371459068326,-5.245371459068326
289,1.0,1.0,1.0,1.0,0.0,-5.248819734930395,-5.248819734930395
290,1.0,1.0,1.0,1.0,0.0,-5.252256161047233,-5.252256161047233
291,1.0,1.0,1.0,1.0,0.0,-5.25568081858148,-5.25568081858148
292,1.0,1.0,1.0,1.0,0.0,-5.259093787864757,-5.259093787864757
293,1.0,1.0,1.0,1.0,0.0,-5.262495148408974,-5.262495148408974
294,1.0,1.0,1.0,1.0,0.0,-5.265884978917449,-5.265884978917449
295,1.0,1.0,1.0,1.0,0.0,-5.269263357295827,-5.269263357295827
296,1.0,1.0,1.0,1.0,0.0,-5.272630360662831,-5.272630360662831
297,1.0,1.0,1.0,1.0,0.0,-5.275986065360817,-5.275986065360817
298,1.0,1.0,1.0,1.0,0.0,-5.279330546966168,-5.279330546966168
299,1.0,1.0,1.0,1.0,0.0,-5.282663880299501,-5.282663880299501
300,1.0,1.0,1.0,1.0,0.0,-5.285986139435714,-5.285986139435714
301,1.0,1.0,1.0,1.0,0.0,-5.2892973977138595,-5.2892973977138595
302,1.0,1.0,1.0,1.0,0.0,-5.2925977277468625,-5.2925977277468625
303,1.0,1.0,1.0,1.0,0.0,-5.295887201431073,-5.295887201431073
304,1.0,1.0,1.0,1.0,0.0,-5.299165889955663,-5.299165889955663
305,1.0,1.0,1.0,1.0,0.0,-5.302433863811872,-5.302433863811872
306,1.0,1.0,1.0,1.0,0.0,-5.305691192802101,-5.305691192802101
307,1.0,1.0,1.0,1.0,0.0,-5.308937946048854,-5.308937946048854
308,1.0,1.0,1.0,1.0,0.0,-5.312174192003546,-5.312174192003546
309,1.0,1.0,1.0,1.0,0.0,-5.315399998455159,-5.315399998455159
310,1.0,1.0,1.0,1.0,0.0,-5.31861543253876,-5.31861543253876
311,1.0,1.0,1.0,1.0,0.0,-5.3218205607438875,-5.3218205607438875
312,1.0,1.0,1.0,1.0,0.0,-5.325015448922802,-5.325015448922802
313,1.0,1.0,1.0,1.0,0.0,-5.3282001622985975,-5.3282001622985975
314,1.0,1.0,1.0,1.0,0.0,-5.331374765473201,-5.331374765473201
315,1.0,1.0,1.0,1.0,0.0,-5.334539322435226,-5.334539322435226
316,1.0,1.0,1.0,1.0,0.0,-5.3376938965677185,-5.3376938965677185
317,1.0,1.0,1.0,1.0,0.0,-5.340838550655769,-5.340838550655769
318,1.0,1.0,1.0,1.0,0.0,-5.343973346894013,-5.343973346894013
319,1.0,1.0,1.0,1.0,0.0,-5.347098346894013,-5.347098346894013
320,1.0,1.0,1.0,1.0,0.0,-5.350213611691521,-5.350213611691521
321,1.0,1.0,1.0,1.0,0.0,-5.353319201753632,-5.353319201753632
322,1.0,1.0,1.0,1.0,0.0,-5.356415176985831,-5.356415176985831
323,1.0,1.0,1.0,1.0,0.0,-5.359501596738917,-5.359501596738917
324,1.0,1.0,1.0,1.0,0.0,-5.36257851981584,-5.36257851981584
325,1.0,1.0,1.0,1.0,0.0,-5.365646004478417,-5.365646004478417
326,1.0,1.0,1.0,1.0,0.0,-5.368704108453952,-5.368704108453952
327,1.0,1.0,1.0,1.0,0.0,-5.3717528889417565,-5.3717528889417565
328,1.0,1.0,1.0,1.0,0.0,-5.374792402619568,-5.374792402619568
329,1.0,1.0,1.0,1.0,0.0,-5.377822705649871,-5.377822705649871
330,1.0,1.0,1.0,1.0,0.0,-5.380843853686125,-5.380843853686125
331,1.0,1.0,1.0,1.0,0.0,-5.383855901878896,-5.383855901878896
332,1.0,1.0,1.0,1.0,0.0,-5.3868589048818984,-5.3868589048818984
333,1.0,1.0,1.0,1.0,0.0,-5.389852916857946,-5.389852916857946
334,1.0,1.0,1.0,1.0,0.0,-5.392837991484812,-5.392837991484812
335,1.0,1.0,1.0,1.0,0.0,-5.395814181961002,-5.395814181961002
336,1.0,1.0,1.0,1.0,0.0,-5.398781541011448,-5.398781541011448
337,1.0,1.0,1.0,1.0,0.0,-5.401740120893105,-5.401740120893105
338,1.0,1.0,1.0,1.0,0.0,-5.40468997340048,-5.40468997340048
339,1.0,1.0,1.0,1.0,0.0,-5.407631149871068,-5.407631149871068
340,1.0,1.0,1.0,1.0,0.0,-5.410563701190716,-5.410563701190716
341,1.0,1.0,1.0,1.0,0.0,-5.413487677798903,-5.413487677798903
342,1.0,1.0,1.0,1.0,0.0,-5.416403129693947,-5.416403129693947
343,1.0,1.0,1.0,1.0,0.0,-5.419310106438133,-5.419310106438133
344,1.0,1.0,1.0,1.0,0.0,-5.422208657162771,-5.422208657162771
