Round,State,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
4400,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006816632583504,1.0006816632583504,1.0,1.0,1,1,23.900749013859578,23.900749013859578,"[0.0002, 0.9998]","[0.0002, 0.9998]",4400,4400
4401,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006815084052703,1.0006815084052703,1.0,1.0,1,1,23.90143052226485,23.90143052226485,"[0.0002, 0.9998]","[0.0002, 0.9998]",4401,4401
4402,0,FictitiousPlayAgent,FictitiousPlayAgent,1.00068135362253,1.00068135362253,1.0,1.0,1,1,23.90211187588738,23.90211187588738,"[0.0002, 0.9998]","[0.0002, 0.9998]",4402,4402
4403,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006811989100817,1.0006811989100817,1.0,1.0,1,1,23.90279307479746,23.90279307479746,"[0.0002, 0.9998]","[0.0002, 0.9998]",4403,4403
4404,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006810442678775,1.0006810442678775,1.0,1.0,1,1,23.90347411906534,23.90347411906534,"[0.0002, 0.9998]","[0.0002, 0.9998]",4404,4404
4405,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006808896958692,1.0006808896958692,1.0,1.0,1,1,23.904155008761208,23.904155008761208,"[0.0002, 0.9998]","[0.0002, 0.9998]",4405,4405
4406,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006807351940095,1.0006807351940095,1.0,1.0,1,1,23.904835743955218,23.904835743955218,"[0.0002, 0.9998]","[0.0002, 0.9998]",4406,4406
4407,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006805807622505,1.0006805807622505,1.0,1.0,1,1,23.905516324717468,23.905516324717468,"[0.0002, 0.9998]","[0.0002, 0.9998]",4407,4407
4408,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006804264005444,1.0006804264005444,1.0,1.0,1,1,23.906196751118014,23.906196751118014,"[0.0002, 0.9998]","[0.0002, 0.9998]",4408,4408
4409,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006802721088435,1.0006802721088435,1.0,1.0,1,1,23.90687702322686,23.90687702322686,"[0.0002, 0.9998]","[0.0002, 0.9998]",4409,4409
4410,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006801178871003,1.0006801178871003,1.0,1.0,1,1,23.90755714111396,23.90755714111396,"[0.0002, 0.9998]","[0.0002, 0.9998]",4410,4410
4411,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006799637352675,1.0006799637352675,1.0,1.0,1,1,23.908237104849228,23.908237104849228,"[0.0002, 0.9998]","[0.0002, 0.9998]",4411,4411
4412,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006798096532972,1.0006798096532972,1.0,1.0,1,1,23.908916914502527,23.908916914502527,"[0.0002, 0.9998]","[0.0002, 0.9998]",4412,4412
4413,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000679655641142,1.000679655641142,1.0,1.0,1,1,23.90959657014367,23.90959657014367,"[0.0002, 0.9998]","[0.0002, 0.9998]",4413,4413
4414,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006795016987542,1.0006795016987542,1.0,1.0,1,1,23.910276071842425,23.910276071842425,"[0.0002, 0.9998]","[0.0002, 0.9998]",4414,4414
4415,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000679347826087,1.000679347826087,1.0,1.0,1,1,23.91095541966851,23.91095541966851,"[0.0002, 0.9998]","[0.0002, 0.9998]",4415,4415
4416,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006791940230926,1.0006791940230926,1.0,1.0,1,1,23.911634613691604,23.911634613691604,"[0.0002, 0.9998]","[0.0002, 0.9998]",4416,4416
4417,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006790402897239,1.0006790402897239,1.0,1.0,1,1,23.91231365398133,23.91231365398133,"[0.0002, 0.9998]","[0.0002, 0.9998]",4417,4417
4418,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006788866259335,1.0006788866259335,1.0,1.0,1,1,23.912992540607263,23.912992540607263,"[0.0002, 0.9998]","[0.0002, 0.9998]",4418,4418
4419,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006787330316742,1.0006787330316742,1.0,1.0,1,1,23.913671273638936,23.913671273638936,"[0.0002, 0.9998]","[0.0002, 0.9998]",4419,4419
4420,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006785795068989,1.0006785795068989,1.0,1.0,1,1,23.914349853145836,23.914349853145836,"[0.0002, 0.9998]","[0.0002, 0.9998]",4420,4420
4421,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006784260515604,1.0006784260515604,1.0,1.0,1,1,23.915028279197397,23.915028279197397,"[0.0002, 0.9998]","[0.0002, 0.9998]",4421,4421
4422,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006782726656116,1.0006782726656116,1.0,1.0,1,1,23.91570655186301,23.91570655186301,"[0.0002, 0.9998]","[0.0002, 0.9998]",4422,4422
4423,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006781193490053,1.0006781193490053,1.0,1.0,1,1,23.916384671212015,23.916384671212015,"[0.0002, 0.9998]","[0.0002, 0.9998]",4423,4423
4424,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000677966101695,1.000677966101695,1.0,1.0,1,1,23.91706263731371,23.91706263731371,"[0.0002, 0.9998]","[0.0002, 0.9998]",4424,4424
4425,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006778129236331,1.0006778129236331,1.0,1.0,1,1,23.917740450237343,23.917740450237343,"[0.0002, 0.9998]","[0.0002, 0.9998]",4425,4425
4426,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000677659814773,1.000677659814773,1.0,1.0,1,1,23.918418110052116,23.918418110052116,"[0.0002, 0.9998]","[0.0002, 0.9998]",4426,4426
4427,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006775067750677,1.0006775067750677,1.0,1.0,1,1,23.919095616827185,23.919095616827185,"[0.0002, 0.9998]","[0.0002, 0.9998]",4427,4427
4428,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006773538044706,1.0006773538044706,1.0,1.0,1,1,23.919772970631655,23.919772970631655,"[0.0002, 0.9998]","[0.0002, 0.9998]",4428,4428
4429,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006772009029345,1.0006772009029345,1.0,1.0,1,1,23.92045017153459,23.92045017153459,"[0.0002, 0.9998]","[0.0002, 0.9998]",4429,4429
4430,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000677048070413,1.000677048070413,1.0,1.0,1,1,23.921127219605005,23.921127219605005,"[0.0002, 0.9998]","[0.0002, 0.9998]",4430,4430
4431,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006768953068592,1.0006768953068592,1.0,1.0,1,1,23.921804114911865,23.921804114911865,"[0.0002, 0.9998]","[0.0002, 0.9998]",4431,4431
4432,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006767426122265,1.0006767426122265,1.0,1.0,1,1,23.922480857524093,23.922480857524093,"[0.0002, 0.9998]","[0.0002, 0.9998]",4432,4432
4433,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006765899864682,1.0006765899864682,1.0,1.0,1,1,23.92315744751056,23.92315744751056,"[0.0002, 0.9998]","[0.0002, 0.9998]",4433,4433
4434,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006764374295378,1.0006764374295378,1.0,1.0,1,1,23.923833884940098,23.923833884940098,"[0.0002, 0.9998]","[0.0002, 0.9998]",4434,4434
4435,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006762849413886,1.0006762849413886,1.0,1.0,1,1,23.924510169881486,23.924510169881486,"[0.0002, 0.9998]","[0.0002, 0.9998]",4435,4435
4436,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006761325219744,1.0006761325219744,1.0,1.0,1,1,23.92518630240346,23.92518630240346,"[0.0002, 0.9998]","[0.0002, 0.9998]",4436,4436
4437,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006759801712484,1.0006759801712484,1.0,1.0,1,1,23.92586228257471,23.92586228257471,"[0.0002, 0.9998]","[0.0002, 0.9998]",4437,4437
4438,0,FictitiousPlayAgent,FictitiousPlayAgent,1.000675827889164,1.000675827889164,1.0,1.0,1,1,23.926538110463873,23.926538110463873,"[0.0002, 0.9998]","[0.0002, 0.9998]",4438,4438
4439,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006756756756756,1.0006756756756756,1.0,1.0,1,1,23.92721378613955,23.92721378613955,"[0.0002, 0.9998]","[0.0002, 0.9998]",4439,4439
4440,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006755235307363,1.0006755235307363,1.0,1.0,1,1,23.927889309670284,23.927889309670284,"[0.0002, 0.9998]","[0.0002, 0.9998]",4440,4440
4441,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006753714543,1.0006753714543,1.0,1.0,1,1,23.928564681124584,23.928564681124584,"[0.0002, 0.9998]","[0.0002, 0.9998]",4441,4441
4442,0,FictitiousPlayAgent,FictitiousPlayAgent,1.00067521944632,1.00067521944632,1.0,1.0,1,1,23.929239900570906,23.929239900570906,"[0.0002, 0.9998]","[0.0002, 0.9998]",4442,4442
4443,0,FictitiousPlayAgent,FictitiousPlayAgent,1.0006750675067506,1.0006750675067506,1.0,1.0,1,1,23.929914968077657,23.929914968077657,"[0.0002, 0.9998]","[0.0002, 0.9998]",4443,4443
