t,r1,r2,running_mean_r1,running_mean_r2,exploit_roll,regret_p1,regret_p2
48,1.0,1.0,1.0,1.0,0.0,10.437616014988272,10.437616014988272
49,1.0,1.0,1.0,1.0,0.0,10.497616014988273,10.497616014988273
50,1.0,1.0,1.0,1.0,0.0,10.556439544400037,10.556439544400037
51,1.0,1.0,1.0,1.0,0.0,10.614131852092346,10.614131852092346
52,1.0,1.0,1.0,1.0,0.0,10.670735625677251,10.670735625677251
53,1.0,1.0,1.0,1.0,0.0,10.726291181232806,10.726291181232806
54,1.0,1.0,1.0,1.0,0.0,10.780836635778261,10.780836635778261
55,1.0,1.0,1.0,1.0,0.0,10.83440806434969,10.83440806434969
56,1.0,1.0,1.0,1.0,0.0,10.887039643297058,10.887039643297058
57,1.0,1.0,1.0,1.0,0.0,10.938763781228092,10.938763781228092
58,1.0,1.0,1.0,1.0,0.0,10.989611238855211,10.989611238855211
59,1.0,1.0,1.0,1.0,0.0,11.039611238855212,11.039611238855212
60,1.0,1.0,1.0,1.0,0.0,11.088791566724064,11.088791566724064
61,1.0,1.0,1.0,1.0,0.0,11.137178663498258,11.137178663498258
62,1.0,1.0,1.0,1.0,0.0,11.184797711117305,11.184797711117305
63,1.0,1.0,1.0,1.0,0.0,11.231672711117305,11.231672711117305
64,1.0,1.0,1.0,1.0,0.0,11.277826557271151,11.277826557271151
65,1.0,1.0,1.0,1.0,0.0,11.323281102725696,11.323281102725696
66,1.0,1.0,1.0,1.0,0.0,11.36805722212868,11.36805722212868
67,1.0,1.0,1.0,1.0,0.0,11.412174869187504,11.412174869187504
68,1.0,1.0,1.0,1.0,0.0,11.455653130057069,11.455653130057069
69,1.0,1.0,1.0,1.0,0.0,11.498510272914212,11.498510272914212
70,1.0,1.0,1.0,1.0,0.0,11.540763794040972,11.540763794040972
71,1.0,1.0,1.0,1.0,0.0,11.582430460707638,11.582430460707638
72,1.0,1.0,1.0,1.0,0.0,11.623526351118597,11.623526351118597
73,1.0,1.0,1.0,1.0,0.0,11.664066891659138,11.664066891659138
74,1.0,1.0,1.0,1.0,0.0,11.704066891659139,11.704066891659139
75,1.0,1.0,1.0,1.0,0.0,11.743540575869664,11.743540575869664
76,1.0,1.0,1.0,1.0,0.0,11.782501614830704,11.782501614830704
77,1.0,1.0,1.0,1.0,0.0,11.820963153292242,11.820963153292242
78,1.0,1.0,1.0,1.0,0.0,11.858937836836546,11.858937836836546
79,1.0,1.0,1.0,1.0,0.0,11.896437836836546,11.896437836836546
80,1.0,1.0,1.0,1.0,0.0,11.933474873873582,11.933474873873582
81,1.0,1.0,1.0,1.0,0.0,11.97006023972724,11.97006023972724
82,1.0,1.0,1.0,1.0,0.0,12.006204818040494,12.006204818040494
83,1.0,1.0,1.0,1.0,0.0,12.04191910375478,12.04191910375478
84,1.0,1.0,1.0,1.0,0.0,12.07721322140184,12.07721322140184
85,1.0,1.0,1.0,1.0,0.0,12.112096942332073,12.112096942332073
86,1.0,1.0,1.0,1.0,0.0,12.146579700952763,12.146579700952763
87,1.0,1.0,1.0,1.0,0.0,12.180670610043673,12.180670610043673
88,1.0,1.0,1.0,1.0,0.0,12.214378475212213,12.214378475212213
89,1.0,1.0,1.0,1.0,0.0,12.247711808545546,12.247711808545546
90,1.0,1.0,1.0,1.0,0.0,12.280678841512579,12.280678841512579
91,1.0,1.0,1.0,1.0,0.0,12.313287537164753,12.313287537164753
92,1.0,1.0,1.0,1.0,0.0,12.345545601680882,12.345545601680882
93,1.0,1.0,1.0,1.0,0.0,12.377460495297903,12.377460495297903
94,1.0,1.0,1.0,1.0,0.0,12.409039442666325,12.409039442666325
95,1.0,1.0,1.0,1.0,0.0,12.440289442666325,12.440289442666325
96,1.0,1.0,1.0,1.0,0.0,12.471217277717871,12.471217277717871
97,1.0,1.0,1.0,1.0,0.0,12.50182952261583,12.50182952261583
98,1.0,1.0,1.0,1.0,0.0,12.53213255291886,12.53213255291886
99,1.0,1.0,1.0,1.0,0.0,12.56213255291886,12.56213255291886
100,1.0,1.0,1.0,1.0,0.0,12.591835523215888,12.591835523215888
101,1.0,1.0,1.0,1.0,0.0,12.62124728792177,12.62124728792177
102,1.0,1.0,1.0,1.0,0.0,12.650373501514004,12.650373501514004
103,1.0,1.0,1.0,1.0,0.0,12.679219655360157,12.679219655360157
104,1.0,1.0,1.0,1.0,0.0,12.707791083931586,12.707791083931586
105,1.0,1.0,1.0,1.0,0.0,12.73609297072404,12.73609297072404
106,1.0,1.0,1.0,1.0,0.0,12.76413035390161,12.76413035390161
107,1.0,1.0,1.0,1.0,0.0,12.791908131679389,12.791908131679389
108,1.0,1.0,1.0,1.0,0.0,12.819431067459206,12.819431067459206
109,1.0,1.0,1.0,1.0,0.0,12.846703794731933,12.846703794731933
110,1.0,1.0,1.0,1.0,0.0,12.87373082175896,12.87373082175896
111,1.0,1.0,1.0,1.0,0.0,12.900516536044673,12.900516536044673
112,1.0,1.0,1.0,1.0,0.0,12.927065208611046,12.927065208611046
113,1.0,1.0,1.0,1.0,0.0,12.953380998084729,12.953380998084729
114,1.0,1.0,1.0,1.0,0.0,12.979467954606468,12.979467954606468
115,1.0,1.0,1.0,1.0,0.0,13.005330023571986,13.005330023571986
116,1.0,1.0,1.0,1.0,0.0,13.030971049213012,13.030971049213012
117,1.0,1.0,1.0,1.0,0.0,13.05639477802657,13.05639477802657
118,1.0,1.0,1.0,1.0,0.0,13.081604862060184,13.081604862060184
119,1.0,1.0,1.0,1.0,0.0,13.106604862060184,13.106604862060184
120,1.0,1.0,1.0,1.0,0.0,13.131398250489937,13.131398250489937
121,1.0,1.0,1.0,1.0,0.0,13.155988414424364,13.155988414424364
122,1.0,1.0,1.0,1.0,0.0,13.180378658326802,13.180378658326802
123,1.0,1.0,1.0,1.0,0.0,13.204572206713898,13.204572206713898
124,1.0,1.0,1.0,1.0,0.0,13.228572206713899,13.228572206713899
125,1.0,1.0,1.0,1.0,0.0,13.252381730523423,13.252381730523423
126,1.0,1.0,1.0,1.0,0.0,13.276003777767517,13.276003777767517
127,1.0,1.0,1.0,1.0,0.0,13.299441277767517,13.299441277767517
128,1.0,1.0,1.0,1.0,0.0,13.322697091721006,13.322697091721006
129,1.0,1.0,1.0,1.0,0.0,13.345774014797929,13.345774014797929
130,1.0,1.0,1.0,1.0,0.0,13.368674778156707,13.368674778156707
131,1.0,1.0,1.0,1.0,0.0,13.39140205088398,13.39140205088398
132,1.0,1.0,1.0,1.0,0.0,13.413958441861425,13.413958441861425
133,1.0,1.0,1.0,1.0,0.0,13.436346501562918,13.436346501562918
134,1.0,1.0,1.0,1.0,0.0,13.45856872378514,13.45856872378514
135,1.0,1.0,1.0,1.0,0.0,13.480627547314551,13.480627547314551
136,1.0,1.0,1.0,1.0,0.0,13.502525357533528,13.502525357533528
137,1.0,1.0,1.0,1.0,0.0,13.524264487968312,13.524264487968312
138,1.0,1.0,1.0,1.0,0.0,13.545847221781262,13.545847221781262
139,1.0,1.0,1.0,1.0,0.0,13.567275793209834,13.567275793209834
140,1.0,1.0,1.0,1.0,0.0,13.588552388954515,13.588552388954515
141,1.0,1.0,1.0,1.0,0.0,13.609679149517895,13.609679149517895
142,1.0,1.0,1.0,1.0,0.0,13.630658170496917,13.630658170496917
143,1.0,1.0,1.0,1.0,0.0,13.65149150383025,13.65149150383025
144,1.0,1.0,1.0,1.0,0.0,13.672181159002664,13.672181159002664
145,1.0,1.0,1.0,1.0,0.0,13.692729104208142,13.692729104208142
146,1.0,1.0,1.0,1.0,0.0,13.71313726747345,13.71313726747345
147,1.0,1.0,1.0,1.0,0.0,13.73340753774372,13.73340753774372
148,1.0,1.0,1.0,1.0,0.0,13.753541765931638,13.753541765931638
149,1.0,1.0,1.0,1.0,0.0,13.773541765931638,13.773541765931638
150,1.0,1.0,1.0,1.0,0.0,13.793409315600512,13.793409315600512
151,1.0,1.0,1.0,1.0,0.0,13.813146157705775,13.813146157705775
152,1.0,1.0,1.0,1.0,0.0,13.83275400084303,13.83275400084303
153,1.0,1.0,1.0,1.0,0.0,13.852234520323549,13.852234520323549
154,1.0,1.0,1.0,1.0,0.0,13.871589359033226,13.871589359033226
155,1.0,1.0,1.0,1.0,0.0,13.890820128263996,13.890820128263996
156,1.0,1.0,1.0,1.0,0.0,13.909928408518773,13.909928408518773
157,1.0,1.0,1.0,1.0,0.0,13.928915750290924,13.928915750290924
158,1.0,1.0,1.0,1.0,0.0,13.947783674819226,13.947783674819226
159,1.0,1.0,1.0,1.0,0.0,13.966533674819226,13.966533674819226
160,1.0,1.0,1.0,1.0,0.0,13.985167215191897,13.985167215191897
161,1.0,1.0,1.0,1.0,0.0,14.003685733710416,14.003685733710416
162,1.0,1.0,1.0,1.0,0.0,14.022090641685876,14.022090641685876
163,1.0,1.0,1.0,1.0,0.0,14.040383324612705,14.040383324612705
164,1.0,1.0,1.0,1.0,0.0,14.058565142794523,14.058565142794523
165,1.0,1.0,1.0,1.0,0.0,14.076637431951148,14.076637431951148
166,1.0,1.0,1.0,1.0,0.0,14.094601503807436,14.094601503807436
167,1.0,1.0,1.0,1.0,0.0,14.112458646664578,14.112458646664578
168,1.0,1.0,1.0,1.0,0.0,14.13021012595452,14.13021012595452
169,1.0,1.0,1.0,1.0,0.0,14.147857184778049,14.147857184778049
170,1.0,1.0,1.0,1.0,0.0,14.165401044427172,14.165401044427172
171,1.0,1.0,1.0,1.0,0.0,14.182842904892288,14.182842904892288
172,1.0,1.0,1.0,1.0,0.0,14.200183945354716,14.200183945354716
173,1.0,1.0,1.0,1.0,0.0,14.217425324665061,14.217425324665061
174,1.0,1.0,1.0,1.0,0.0,14.23456818180792,14.23456818180792
175,1.0,1.0,1.0,1.0,0.0,14.251613636353374,14.251613636353374
176,1.0,1.0,1.0,1.0,0.0,14.268562788895746,14.268562788895746
177,1.0,1.0,1.0,1.0,0.0,14.285416721480015,14.285416721480015
178,1.0,1.0,1.0,1.0,0.0,14.302176498016328,14.302176498016328
179,1.0,1.0,1.0,1.0,0.0,14.318843164682995,14.318843164682995
180,1.0,1.0,1.0,1.0,0.0,14.335417750318355,14.335417750318355
181,1.0,1.0,1.0,1.0,0.0,14.351901266801871,14.351901266801871
182,1.0,1.0,1.0,1.0,0.0,14.368294709424822,14.368294709424822
183,1.0,1.0,1.0,1.0,0.0,14.38459905725091,14.38459905725091
184,1.0,1.0,1.0,1.0,0.0,14.400815273467126,14.400815273467126
185,1.0,1.0,1.0,1.0,0.0,14.41694430572519,14.41694430572519
186,1.0,1.0,1.0,1.0,0.0,14.432987086473853,14.432987086473853
187,1.0,1.0,1.0,1.0,0.0,14.448944533282363,14.448944533282363
188,1.0,1.0,1.0,1.0,0.0,14.464817549155379,14.464817549155379
189,1.0,1.0,1.0,1.0,0.0,14.480607022839589,14.480607022839589
190,1.0,1.0,1.0,1.0,0.0,14.496313829122311,14.496313829122311
191,1.0,1.0,1.0,1.0,0.0,14.511938829122311,14.511938829122311
192,1.0,1.0,1.0,1.0,0.0,14.527482870573088,14.527482870573088
193,1.0,1.0,1.0,1.0,0.0,14.542946788098861,14.542946788098861
194,1.0,1.0,1.0,1.0,0.0,14.558331403483477,14.558331403483477
195,1.0,1.0,1.0,1.0,0.0,14.573637525932456,14.573637525932456
196,1.0,1.0,1.0,1.0,0.0,14.588865952328396,14.588865952328396
197,1.0,1.0,1.0,1.0,0.0,14.604017467479911,14.604017467479911
198,1.0,1.0,1.0,1.0,0.0,14.619092844364333,14.619092844364333
199,1.0,1.0,1.0,1.0,0.0,14.634092844364334,14.634092844364334
200,1.0,1.0,1.0,1.0,0.0,14.649018217498663,14.649018217498663
201,1.0,1.0,1.0,1.0,0.0,14.663869702647178,14.663869702647178
202,1.0,1.0,1.0,1.0,0.0,14.67864802777033,14.67864802777033
203,1.0,1.0,1.0,1.0,0.0,14.693353910123271,14.693353910123271
204,1.0,1.0,1.0,1.0,0.0,14.707988056464735,14.707988056464735
205,1.0,1.0,1.0,1.0,0.0,14.722551163260851,14.722551163260851
206,1.0,1.0,1.0,1.0,0.0,14.73704391688404,14.73704391688404
207,1.0,1.0,1.0,1.0,0.0,14.751466993807117,14.751466993807117
208,1.0,1.0,1.0,1.0,0.0,14.765821060792764,14.765821060792764
209,1.0,1.0,1.0,1.0,0.0,14.780106775078478,14.780106775078478
210,1.0,1.0,1.0,1.0,0.0,14.794324784557151,14.794324784557151
211,1.0,1.0,1.0,1.0,0.0,14.808475727953377,14.808475727953377
212,1.0,1.0,1.0,1.0,0.0,14.822560234995631,14.822560234995631
213,1.0,1.0,1.0,1.0,0.0,14.836578926584416,14.836578926584416
214,1.0,1.0,1.0,1.0,0.0,14.85053241495651,14.85053241495651
215,1.0,1.0,1.0,1.0,0.0,14.864421303845399,14.864421303845399
216,1.0,1.0,1.0,1.0,0.0,14.878246188638025,14.878246188638025
217,1.0,1.0,1.0,1.0,0.0,14.892007656527934,14.892007656527934
218,1.0,1.0,1.0,1.0,0.0,14.90570628666492,14.90570628666492
219,1.0,1.0,1.0,1.0,0.0,14.919342650301283,14.919342650301283
220,1.0,1.0,1.0,1.0,0.0,14.932917310934767,14.932917310934767
221,1.0,1.0,1.0,1.0,0.0,14.946430824448282,14.946430824448282
222,1.0,1.0,1.0,1.0,0.0,14.959883739246488,14.959883739246488
223,1.0,1.0,1.0,1.0,0.0,14.973276596389345,14.973276596389345
224,1.0,1.0,1.0,1.0,0.0,14.986609929722679,14.986609929722679
225,1.0,1.0,1.0,1.0,0.0,14.999884266005864,14.999884266005864
226,1.0,1.0,1.0,1.0,0.0,15.0131001250367,15.0131001250367
227,1.0,1.0,1.0,1.0,0.0,15.026258019773543,15.026258019773543
228,1.0,1.0,1.0,1.0,0.0,15.039358456454766,15.039358456454766
229,1.0,1.0,1.0,1.0,0.0,15.052401934715634,15.052401934715634
230,1.0,1.0,1.0,1.0,0.0,15.065388947702647,15.065388947702647
231,1.0,1.0,1.0,1.0,0.0,15.078319982185405,15.078319982185405
232,1.0,1.0,1.0,1.0,0.0,15.091195518666092,15.091195518666092
233,1.0,1.0,1.0,1.0,0.0,15.104016031486605,15.104016031486605
234,1.0,1.0,1.0,1.0,0.0,15.116781988933413,15.116781988933413
235,1.0,1.0,1.0,1.0,0.0,15.129493853340193,15.129493853340193
236,1.0,1.0,1.0,1.0,0.0,15.142152081188295,15.142152081188295
237,1.0,1.0,1.0,1.0,0.0,15.154757123205101,15.154757123205101
238,1.0,1.0,1.0,1.0,0.0,15.167309424460331,15.167309424460331
239,1.0,1.0,1.0,1.0,0.0,15.17980942446033,15.17980942446033
240,1.0,1.0,1.0,1.0,0.0,15.192257557240413,15.192257557240413
241,1.0,1.0,1.0,1.0,0.0,15.20465425145529,15.20465425145529
242,1.0,1.0,1.0,1.0,0.0,15.216999930467637,15.216999930467637
243,1.0,1.0,1.0,1.0,0.0,15.22929501243485,15.22929501243485
244,1.0,1.0,1.0,1.0,0.0,15.241539910394033,15.241539910394033
245,1.0,1.0,1.0,1.0,0.0,15.253735032345253,15.253735032345253
246,1.0,1.0,1.0,1.0,0.0,15.265880781333106,15.265880781333106
247,1.0,1.0,1.0,1.0,0.0,15.277977555526654,15.277977555526654
248,1.0,1.0,1.0,1.0,0.0,15.290025748297738,15.290025748297738
249,1.0,1.0,1.0,1.0,0.0,15.302025748297739,15.302025748297739
250,1.0,1.0,1.0,1.0,0.0,15.313977939532798,15.313977939532798
251,1.0,1.0,1.0,1.0,0.0,15.32588270143756,15.32588270143756
252,1.0,1.0,1.0,1.0,0.0,15.337740408947441,15.337740408947441
253,1.0,1.0,1.0,1.0,0.0,15.349551432569488,15.349551432569488
254,1.0,1.0,1.0,1.0,0.0,15.36131613845184,15.36131613845184
255,1.0,1.0,1.0,1.0,0.0,15.37303488845184,15.37303488845184
256,1.0,1.0,1.0,1.0,0.0,15.384708040202813,15.384708040202813
257,1.0,1.0,1.0,1.0,0.0,15.396335947179558,15.396335947179558
258,1.0,1.0,1.0,1.0,0.0,15.40791895876257,15.40791895876257
259,1.0,1.0,1.0,1.0,0.0,15.419457420301033,15.419457420301033
260,1.0,1.0,1.0,1.0,0.0,15.430951673174595,15.430951673174595
261,1.0,1.0,1.0,1.0,0.0,15.442402054853986,15.442402054853986
262,1.0,1.0,1.0,1.0,0.0,15.45380889896045,15.45380889896045
263,1.0,1.0,1.0,1.0,0.0,15.465172535324086,15.465172535324086
264,1.0,1.0,1.0,1.0,0.0,15.476493290041068,15.476493290041068
265,1.0,1.0,1.0,1.0,0.0,15.48777148552979,15.48777148552979
266,1.0,1.0,1.0,1.0,0.0,15.499007440585968,15.499007440585968
267,1.0,1.0,1.0,1.0,0.0,15.510201470436714,15.510201470436714
268,1.0,1.0,1.0,1.0,0.0,15.521353886793591,15.521353886793591
269,1.0,1.0,1.0,1.0,0.0,15.532464997904702,15.532464997904702
270,1.0,1.0,1.0,1.0,0.0,15.54353510860581,15.54353510860581
271,1.0,1.0,1.0,1.0,0.0,15.554564520370516,15.554564520370516
272,1.0,1.0,1.0,1.0,0.0,15.565553531359527,15.565553531359527
273,1.0,1.0,1.0,1.0,0.0,15.576502436469015,15.576502436469015
274,1.0,1.0,1.0,1.0,0.0,15.587411527378107,15.587411527378107
275,1.0,1.0,1.0,1.0,0.0,15.598281092595498,15.598281092595498
276,1.0,1.0,1.0,1.0,0.0,15.609111417505245,15.609111417505245
277,1.0,1.0,1.0,1.0,0.0,15.61990278441172,15.61990278441172
278,1.0,1.0,1.0,1.0,0.0,15.630655472583761,15.630655472583761
279,1.0,1.0,1.0,1.0,0.0,15.641369758298048,15.641369758298048
280,1.0,1.0,1.0,1.0,0.0,15.652045914881677,15.652045914881677
281,1.0,1.0,1.0,1.0,0.0,15.662684212754018,15.662684212754018
282,1.0,1.0,1.0,1.0,0.0,15.673284919467799,15.673284919467799
283,1.0,1.0,1.0,1.0,0.0,15.683848299749489,15.683848299749489
284,1.0,1.0,1.0,1.0,0.0,15.694374615538962,15.694374615538962
285,1.0,1.0,1.0,1.0,0.0,15.704864126028472,15.704864126028472
286,1.0,1.0,1.0,1.0,0.0,15.715317087700946,15.715317087700946
287,1.0,1.0,1.0,1.0,0.0,15.725733754367612,15.725733754367612
288,1.0,1.0,1.0,1.0,0.0,15.736114377204983,15.736114377204983
289,1.0,1.0,1.0,1.0,0.0,15.74645920479119,15.74645920479119
290,1.0,1.0,1.0,1.0,0.0,15.756768483141705,15.756768483141705
291,1.0,1.0,1.0,1.0,0.0,15.767042455744445,15.767042455744445
292,1.0,1.0,1.0,1.0,0.0,15.777281363594273,15.777281363594273
293,1.0,1.0,1.0,1.0,0.0,15.787485445226926,15.787485445226926
294,1.0,1.0,1.0,1.0,0.0,15.79765493675235,15.79765493675235
295,1.0,1.0,1.0,1.0,0.0,15.807790071887485,15.807790071887485
296,1.0,1.0,1.0,1.0,0.0,15.817891081988495,15.817891081988495
297,1.0,1.0,1.0,1.0,0.0,15.827958196082456,15.827958196082456
298,1.0,1.0,1.0,1.0,0.0,15.83799164089851,15.83799164089851
299,1.0,1.0,1.0,1.0,0.0,15.84799164089851,15.84799164089851
300,1.0,1.0,1.0,1.0,0.0,15.857958418307147,15.857958418307147
301,1.0,1.0,1.0,1.0,0.0,15.867892193141584,15.867892193141584
302,1.0,1.0,1.0,1.0,0.0,15.877793183240595,15.877793183240595
303,1.0,1.0,1.0,1.0,0.0,15.887661604293227,15.887661604293227
304,1.0,1.0,1.0,1.0,0.0,15.897497669866997,15.897497669866997
305,1.0,1.0,1.0,1.0,0.0,15.907301591435624,15.907301591435624
306,1.0,1.0,1.0,1.0,0.0,15.917073578406308,15.917073578406308
307,1.0,1.0,1.0,1.0,0.0,15.926813838146568,15.926813838146568
308,1.0,1.0,1.0,1.0,0.0,15.936522576010645,15.936522576010645
309,1.0,1.0,1.0,1.0,0.0,15.946199995365484,15.946199995365484
310,1.0,1.0,1.0,1.0,0.0,15.955846297616288,15.955846297616288
311,1.0,1.0,1.0,1.0,0.0,15.965461682231673,15.965461682231673
312,1.0,1.0,1.0,1.0,0.0,15.975046346768414,15.975046346768414
313,1.0,1.0,1.0,1.0,0.0,15.984600486895802,15.984600486895802
314,1.0,1.0,1.0,1.0,0.0,15.994124296419612,15.994124296419612
315,1.0,1.0,1.0,1.0,0.0,16.003617967305686,16.003617967305686
316,1.0,1.0,1.0,1.0,0.0,16.013081689703164,16.013081689703164
317,1.0,1.0,1.0,1.0,0.0,16.022515651967314,16.022515651967314
318,1.0,1.0,1.0,1.0,0.0,16.03192004068205,16.03192004068205
319,1.0,1.0,1.0,1.0,0.0,16.041295040682048,16.041295040682048
320,1.0,1.0,1.0,1.0,0.0,16.05064083507457,16.05064083507457
321,1.0,1.0,1.0,1.0,0.0,16.059957605260905,16.059957605260905
322,1.0,1.0,1.0,1.0,0.0,16.0692455309575,16.0692455309575
323,1.0,1.0,1.0,1.0,0.0,16.07850479021676,16.07850479021676
324,1.0,1.0,1.0,1.0,0.0,16.087735559447527,16.087735559447527
325,1.0,1.0,1.0,1.0,0.0,16.096938013435256,16.096938013435256
326,1.0,1.0,1.0,1.0,0.0,16.106112325361863,16.106112325361863
327,1.0,1.0,1.0,1.0,0.0,16.115258666825277,16.115258666825277
328,1.0,1.0,1.0,1.0,0.0,16.12437720785871,16.12437720785871
329,1.0,1.0,1.0,1.0,0.0,16.13346811694962,16.13346811694962
330,1.0,1.0,1.0,1.0,0.0,16.14253156105838,16.14253156105838
331,1.0,1.0,1.0,1.0,0.0,16.151567705636694,16.151567705636694
332,1.0,1.0,1.0,1.0,0.0,16.160576714645703,16.160576714645703
333,1.0,1.0,1.0,1.0,0.0,16.16955875057385,16.16955875057385
334,1.0,1.0,1.0,1.0,0.0,16.178513974454447,16.178513974454447
335,1.0,1.0,1.0,1.0,0.0,16.18744254588302,16.18744254588302
336,1.0,1.0,1.0,1.0,0.0,16.196344623034356,16.196344623034356
337,1.0,1.0,1.0,1.0,0.0,16.205220362679327,16.205220362679327
338,1.0,1.0,1.0,1.0,0.0,16.21406992020145,16.21406992020145
339,1.0,1.0,1.0,1.0,0.0,16.222893449613213,16.222893449613213
340,1.0,1.0,1.0,1.0,0.0,16.231691103572157,16.231691103572157
341,1.0,1.0,1.0,1.0,0.0,16.24046303339672,16.24046303339672
342,1.0,1.0,1.0,1.0,0.0,16.249209389081848,16.249209389081848
343,1.0,1.0,1.0,1.0,0.0,16.257930319314408,16.257930319314408
344,1.0,1.0,1.0,1.0,0.0,16.26662597148832,16.26662597148832
345,1.0,1.0,1.0,1.0,0.0,16.275296491719534,16.275296491719534
346,1.0,1.0,1.0,1.0,0.0,16.283942024860742,16.283942024860742
347,1.0,1.0,1.0,1.0,0.0,16.292562714515913,16.292562714515913
348,1.0,1.0,1.0,1.0,0.0,16.301158703054597,16.301158703054597
349,1.0,1.0,1.0,1.0,0.0,16.309730131626026,16.309730131626026
350,1.0,1.0,1.0,1.0,0.0,16.318277140173034,16.318277140173034
351,1.0,1.0,1.0,1.0,0.0,16.32679986744576,16.32679986744576
352,1.0,1.0,1.0,1.0,0.0,16.335298451015166,16.335298451015166
353,1.0,1.0,1.0,1.0,0.0,16.343773027286353,16.343773027286353
354,1.0,1.0,1.0,1.0,0.0,16.352223731511707,16.352223731511707
355,1.0,1.0,1.0,1.0,0.0,16.36065069780384,16.36065069780384
356,1.0,1.0,1.0,1.0,0.0,16.36905405914838,16.36905405914838
357,1.0,1.0,1.0,1.0,0.0,16.377433947416534,16.377433947416534
358,1.0,1.0,1.0,1.0,0.0,16.385790493377538,16.385790493377538
359,1.0,1.0,1.0,1.0,0.0,16.39412382671087,16.39412382671087
360,1.0,1.0,1.0,1.0,0.0,16.40243407601835,16.40243407601835
361,1.0,1.0,1.0,1.0,0.0,16.41072136883603,16.41072136883603
362,1.0,1.0,1.0,1.0,0.0,16.418985831645948,16.418985831645948
363,1.0,1.0,1.0,1.0,0.0,16.427227589887707,16.427227589887707
364,1.0,1.0,1.0,1.0,0.0,16.4354467679699,16.4354467679699
365,1.0,1.0,1.0,1.0,0.0,16.443643489281374,16.443643489281374
366,1.0,1.0,1.0,1.0,0.0,16.451817876202355,16.451817876202355
367,1.0,1.0,1.0,1.0,0.0,16.4599700501154,16.4599700501154
