Round,State,Agent1_Type,Agent2_Type,Agent1_ExpPayoff,Agent2_ExpPayoff,Agent1_Payoff,Agent2_Payoff,Agent1_Action,Agent2_Action,Agent1_Regret,Agent2_Regret,Agent1_Belief,Agent2_Belief,Agent1_Visits,Agent2_Visits
4440,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2704918032786886,0.3183060109289617,1.0,-1.0,0,0,139.7381010845633,139.08531786842286,"[0.5765, 0.4235]","[0.5606, 0.4394]",2172,2135
4441,0,FictitiousPlayAgent,FictitiousPlayAgent,0.22563417890520698,-0.16154873164218958,1.0,-1.0,1,1,138.96373526346852,139.92376913678066,"[0.3872, 0.6128]","[0.4192, 0.5808]",2269,2306
4442,0,FictitiousPlayAgent,FictitiousPlayAgent,0.16103202846975084,-0.16192170818505341,-1.0,1.0,0,1,140.18971391115537,138.76184742859562,"[0.387, 0.613]","[0.419, 0.581]",2173,2307
4443,0,FictitiousPlayAgent,FictitiousPlayAgent,0.226322810137839,-0.2578923966207203,-1.0,1.0,1,0,141.4160367212932,137.6004423596761,"[0.3868, 0.6132]","[0.4193, 0.5807]",2270,2136
4444,0,FictitiousPlayAgent,FictitiousPlayAgent,0.2257777777777778,-0.1617777777777778,1.0,-1.0,1,1,140.641814499071,138.4386645818983,"[0.3871, 0.6129]","[0.4191, 0.5809]",2271,2308
4445,0,FictitiousPlayAgent,FictitiousPlayAgent,0.2261217236783652,-0.16215015548645045,1.0,-1.0,1,1,139.86793622274936,139.27651442641186,"[0.3869, 0.6131]","[0.4189, 0.5811]",2272,2309
4446,0,FictitiousPlayAgent,FictitiousPlayAgent,0.16030195381882772,-0.2562166962699822,2.0,-2.0,0,0,138.09440158687013,141.11399222392518,"[0.3868, 0.6132]","[0.4187, 0.5813]",2174,2137
4447,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.3067819754210287,0.31770596267637685,-2.0,2.0,1,0,139.8244880684359,139.43169818660155,"[0.5767, 0.4233]","[0.5608, 0.4392]",2273,2138
4448,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2693357597816196,0.3184713375796179,1.0,-1.0,0,0,138.55515230865427,140.75016952418116,"[0.5769, 0.4231]","[0.5605, 0.4395]",2175,2139
4449,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.26875852660300137,0.3178717598908595,1.0,-1.0,0,0,137.28639378205128,142.06804128407202,"[0.5771, 0.4229]","[0.5607, 0.4393]",2176,2140
4450,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.2681818181818182,0.31727272727272726,1.0,-1.0,0,0,136.01821196386945,143.38531401134475,"[0.5773, 0.4227]","[0.5609, 0.4391]",2177,2141
4451,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.3098591549295775,0.24443434802362551,2.0,-2.0,1,1,133.75060633006663,145.70198825032702,"[0.5775, 0.4225]","[0.5611, 0.4389]",2274,2310
4452,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.30881017257039056,0.3174386920980926,-2.0,2.0,1,0,135.48221395949443,144.0194269424251,"[0.5772, 0.4228]","[0.5609, 0.4391]",2275,2142
4453,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.26781661370857923,0.24239673172945986,-2.0,2.0,0,1,137.21439734578584,142.337629393628,"[0.5774, 0.4226]","[0.5606, 0.4394]",2178,2311
4454,1,FictitiousPlayAgent,FictitiousPlayAgent,-0.3085299455535391,0.3176043557168784,-2.0,2.0,1,0,138.945794804951,140.65523374934486,"[0.5771, 0.4229]","[0.5608, 0.4392]",2276,2143
4455,0,FictitiousPlayAgent,FictitiousPlayAgent,0.22592099422991563,-0.25699067909454065,-1.0,1.0,1,0,140.1717157991809,139.4932275354079,"[0.387, 0.613]","[0.419, 0.581]",2277,2144
4456,0,FictitiousPlayAgent,FictitiousPlayAgent,0.22537710736468503,-0.1623779946761313,1.0,-1.0,1,1,139.3970929065456,140.33084954073178,"[0.3873, 0.6127]","[0.4188, 0.5812]",2278,2312
4457,0,FictitiousPlayAgent,FictitiousPlayAgent,0.2257206208425721,-0.16274944567627497,1.0,-1.0,1,1,138.62281352738816,141.1681000950555,"[0.3871, 0.6129]","[0.4186, 0.5814]",2279,2313
4458,0,FictitiousPlayAgent,FictitiousPlayAgent,0.226063829787234,-0.16312056737588648,1.0,-1.0,1,1,137.84887735717538,142.0049795276796,"[0.387, 0.613]","[0.4184, 0.5816]",2280,2314
4459,0,FictitiousPlayAgent,FictitiousPlayAgent,0.16038989809481607,-0.16349136021267174,-1.0,1.0,0,1,139.07528409177883,140.84148816746693,"[0.3868, 0.6132]","[0.4183, 0.5817]",2179,2315
